ds,y
2008-02-26,7.377181918974584
2008-02-27,7.378321618449735
2008-02-29,7.361972518325558
2008-03-02,7.349910656432466
2008-03-05,7.3329540762953656
2008-03-06,7.329666582370874
2008-03-07,7.34268914043135
2008-03-08,7.3553391391815905
2008-03-09,7.372194789463712
2008-03-10,7.3802694625389655
2008-03-11,7.376275614472376
2008-03-12,7.369654223192138
2008-03-13,7.356066859064751
2008-03-14,7.339578258216571
2008-03-15,7.320631650254547
2008-03-16,7.29309198412887
2008-03-17,7.257522105684769
2008-03-18,7.231865135929954
2008-03-19,7.21658705885891
2008-03-20,7.2031644018754415
2008-03-21,7.196048758272181
2008-03-22,7.182848041297457
2008-03-23,7.162454199970669
2008-03-24,7.144625102833055
2008-03-25,7.126459059563044
2008-03-26,7.115374957046224
2008-03-27,7.113169911732011
2008-03-28,7.11423097354324
2008-03-29,7.120954614406611
2008-03-30,7.131480485783319
2008-03-31,7.14549079971585
2008-04-01,7.166135134513879
2008-04-02,7.19314440817486
2008-04-03,7.214845595628081
2008-04-04,7.230753288698475
2008-04-05,7.2463995119487326
2008-04-06,7.258787430958076
2008-04-07,7.285122329719249
2008-04-08,7.326996686716072
2008-04-09,7.37363792750064
2008-04-10,7.429537736287063
2008-04-11,7.434238757256868
2008-04-12,7.38112879129778
2008-04-13,7.402436796406864
2008-04-14,7.491236235963785
2008-04-15,7.513032206272434
2008-04-16,7.486847707853047
2008-04-17,7.484978340987547
2008-04-18,7.487638936269455
2008-04-19,7.501653024632893
2008-04-20,7.53760982480746
2008-04-21,7.546681700074226
2008-04-22,7.530887617120045
2008-04-23,7.534389535446539
2008-04-24,7.5496640514027336
2008-04-25,7.553494902173042
2008-04-26,7.551692257977267
2008-04-27,7.546161698288568
2008-04-28,7.5335493938270774
2008-04-29,7.514923617485406
2008-04-30,7.4892837608335485
2008-05-01,7.460456784847854
2008-05-02,7.428411549913179
2008-05-03,7.389741784062913
2008-05-04,7.3451074502055524
2008-05-05,7.308943258686613
2008-05-06,7.282153700611036
2008-05-07,7.258260352207156
2008-05-08,7.241194933926818
2008-05-09,7.22151021686367
2008-05-10,7.198699057059582
2008-05-11,7.180919235104641
2008-05-12,7.166249890102249
2008-05-13,7.148065776058658
2008-05-14,7.126856265708479
2008-05-15,7.104578568547736
2008-05-16,7.079764947322297
2008-05-17,7.058512045123454
2008-05-18,7.0411822687913554
2008-05-19,7.023618857212853
2008-05-20,7.007244669092797
2008-05-21,6.994199948079677
2008-05-22,6.984366216457379
2008-05-23,6.977849477043933
2008-05-24,6.975259363001641
2008-05-25,6.974480848902304
2008-05-26,6.9756682346931935
2008-05-27,6.980497896334541
2008-05-28,6.9886646686311735
2008-05-29,6.992126197586736
2008-05-30,6.9903583419379505
2008-05-31,6.987036379343217
2008-06-03,6.979967865121536
2008-06-04,6.974438172981404
2008-06-05,6.970748580937426
2008-06-06,6.964347084200011
2008-06-07,6.956319905990145
2008-06-08,6.952430273581213
2008-06-09,6.952626863187669
2008-06-10,6.954871563105216
2008-06-11,6.960593224344475
2008-06-12,6.9652265959395985
2008-06-13,6.968542159587388
2008-06-14,6.974007061346604
2008-06-15,6.980631377397704
2008-06-16,6.984804754729867
2008-06-17,6.9865537810589515
2008-06-18,6.986881198471336
2008-06-19,6.984846293914396
2008-06-20,6.983400737228349
2008-06-21,6.982594556780005
2008-06-22,6.980121350741085
2008-06-23,6.976557616014395
2008-06-24,6.973384847905606
2008-06-25,6.97043914669732
2008-06-26,6.96737086936828
2008-06-27,6.964492976380733
2008-06-28,6.96026211204941
2008-06-29,6.954592211561579
2008-06-30,6.948481742485096
2008-07-02,6.941565514542192
2008-07-03,6.9419290002898055
2008-07-04,6.950472515617191
2008-07-05,6.963124636346778
2008-07-06,6.982232844494953
2008-07-07,7.0033744670278075
2008-07-08,7.026331539599445
2008-07-09,7.05544427596653
2008-07-10,7.089901491861829
2008-07-11,7.123561510888598
2008-07-12,7.15653794147464
2008-08-01,7.191345197463632
2008-08-02,7.226545385054271
2008-08-03,7.2670159038807585
2008-08-04,7.313149824761562
2008-08-05,7.361402305379488
2008-08-06,7.412935766780355
2008-08-07,7.449971154226664
2008-08-08,7.470364328676621
2008-08-09,7.483326312619487
2008-08-10,7.483644597793589
2008-08-11,7.480760347646937
2008-08-12,7.475159719668429
2008-08-13,7.457379514570926
2008-08-14,7.429133636136694
2008-08-15,7.416511895457746
2008-08-16,7.420542959265885
2008-08-17,7.429748686333019
2008-08-18,7.450937471450114
2008-08-19,7.466189992589395
2008-08-20,7.474369837102307
2008-08-21,7.490195691285748
2008-08-22,7.509817035831091
2008-08-23,7.525609152926289
2008-08-24,7.538670922698069
2008-08-25,7.550030213186641
2008-08-26,7.558101899169793
2008-08-27,7.571078135159486
2008-08-28,7.589237210186561
2008-08-29,7.607292491227895
2008-08-30,7.62708544689825
2008-08-31,7.652722483131749
2008-09-01,7.684205184737086
2008-09-02,7.719107208064858
2008-09-03,7.758417231242821
2008-09-04,7.816217607269801
2008-09-05,7.8938406416497475
2008-09-06,7.910397057594899
2008-09-07,7.862319554290513
2008-09-08,8.133384101985808
2008-09-09,7.9535044228204645
2008-09-10,7.9674343609713345
2008-09-11,7.909909209042751
2008-09-12,7.887052405853851
2008-09-13,7.904079395870521
2008-09-14,7.92015323499745
2008-09-15,7.951635463964809
2008-09-16,7.947962708403705
2008-09-17,7.902037464719943
2008-09-18,7.851388503489226
2008-09-19,7.782388477740301
2008-09-20,7.7627397401731
2008-09-21,7.801848039295917
2008-09-22,7.762810847541616
2008-09-23,7.655280583431997
2008-09-24,7.613135108416199
2008-09-25,7.617659036164934
2008-09-26,7.599818880305305
2008-09-27,7.5798631921972435
2008-09-28,7.5692299853633065
2008-09-29,7.5604039522565145
2008-09-30,7.557935441447752
2008-10-01,7.56214909045712
2008-10-02,7.5737731820361
2008-10-03,7.593999570129248
2008-10-04,7.6220925444041825
2008-10-05,7.658875518847321
2008-10-06,7.677530939213742
2008-10-07,7.675616340380625
2008-10-08,7.666724508608899
2008-10-09,7.6433707903877615
2008-10-10,7.641593312141742
2008-10-11,7.664536410271794
2008-10-12,7.688274330922335
2008-10-13,7.721910563963805
2008-10-14,7.724988034819758
2008-10-15,7.691962289881008
2008-10-16,7.649350582441827
2008-10-17,7.5857812148007895
2008-10-18,7.628793213686009
2008-10-19,7.79221799382134
2008-10-20,7.79132546559297
2008-10-23,7.639978075456543
2008-10-24,7.635232382194645
2008-10-25,7.736273488259649
2008-10-26,7.782669606135765
2008-10-27,7.818661149497886
2008-10-28,7.804797432453028
2008-10-29,7.715333126203295
2008-10-30,7.592781478158755
2008-10-31,7.417794887673069
2008-11-01,7.568708716949548
2008-11-02,8.084181699942508
2008-11-03,8.136662471806778
2008-11-04,7.591169806621056
2008-11-05,7.521677339328116
2008-11-06,7.731201835761431
2008-11-07,7.714469970241903
2008-11-08,7.602420486992982
2008-11-09,7.641681386095798
2008-11-10,7.781407759891409
2008-11-11,7.766496794364245
2008-11-12,7.6169522656497435
2008-11-13,7.590504105858564
2008-11-14,7.651134381331025
2008-11-15,7.655868820506188
2008-11-16,7.64272275568404
2008-11-17,7.640173551668502
2008-11-18,7.631039049908411
2008-11-19,7.618547322668518
2008-11-20,7.602974403147443
2008-11-21,7.621581384455946
2008-11-22,7.678476890436166
2008-11-23,7.753802293155034
2008-11-24,7.858330005157656
2008-11-25,7.796540582097526
2008-11-26,7.549066755589966
2008-11-27,7.499303565285514
2008-11-28,7.6212749350452595
2008-11-29,7.72590790674069
2008-11-30,7.8856675863687515
2008-12-01,7.877243478405447
2008-12-02,7.664704758994975
2008-12-03,7.631033321398937
2008-12-04,7.735799758702352
2008-12-05,7.741219293121571
2008-12-06,7.705621929529958
2008-12-07,7.700910615318063
2008-12-08,7.6991395818626565
2008-12-09,7.692265295639881
2008-12-10,7.686390321942141
2008-12-11,7.678132047673689
2008-12-12,7.667079176665399
2008-12-13,7.654722032834566
2008-12-14,7.64031054088503
2008-12-15,7.642976285322271
2008-12-16,7.664660182968295
2008-12-17,7.668377243553078
2008-12-18,7.656763926219243
2008-12-19,7.782275687707744
2008-12-20,7.766256796803596
2008-12-21,7.8409744552237575
2008-12-22,7.914330645940967
2008-12-23,7.944775857871352
2008-12-24,7.927894246578904
2008-12-25,7.891280191470709
2008-12-26,7.81935458327501
2008-12-27,7.89149862454176
2008-12-28,8.124834600224432
2008-12-29,8.203760192768529
2008-12-30,8.155197410900964
2008-12-31,8.142995291771937
2009-01-01,8.111560440547974
2009-01-02,8.38976062067763
2009-01-03,9.026976580093566
2009-01-04,9.178617275396174
2009-01-05,8.875678699546368
2009-01-06,8.60501035844615
2009-01-07,8.199567312168414
2009-01-08,7.98914126103876
2009-01-09,8.050508646506493
2009-01-10,8.113216846732717
2009-01-11,8.278116042824461
2009-01-12,8.313044355809216
2009-01-13,8.179229290148909
2009-01-14,8.076897950610642
2009-01-15,7.944009828465169
2009-01-16,7.850392163830351
2009-01-17,7.822275936307288
2009-01-18,7.791139146371202
2009-01-19,7.78163822708264
2009-01-20,7.705453046662626
2009-01-21,7.695678073607177
2009-01-22,7.660704568779179
2009-01-23,7.643350880023273
2009-01-24,7.636213871035028
2009-01-25,7.643356780442247
2009-01-26,7.661180861503707
2009-01-27,7.691524414272816
2009-01-28,7.738329473415534
2009-01-29,7.8022268551754514
2009-01-30,7.869943411599478
2009-01-31,7.941663923974164
2009-02-01,8.026787140114456
2009-02-02,8.122688648523003
2009-02-03,7.911574697403322
2009-02-04,8.006848218898876
2009-02-05,7.928876542372226
2009-02-06,7.888797591926241
2009-02-07,7.820131194567406
2009-02-08,7.730020073043556
2009-02-09,7.662313340376249
2009-02-10,7.616647205571114
2009-02-11,7.576559013686397
2009-02-12,7.552785323210559
2009-02-13,7.511046518628952
2009-02-14,7.449299176421378
2009-02-15,7.393427422337503
2009-02-16,7.335800495835997
2009-02-17,7.287988473364609
2009-02-18,7.25400279949193
2009-02-19,7.222987839310023
2009-02-20,7.1990111800954875
2009-02-21,7.181738892594239
2009-02-22,7.170593449514926
2009-02-23,7.169593967576995
2009-02-24,7.178918121210615
2009-02-25,7.181354853588296
2009-02-26,7.1763356808378775
2009-02-27,7.172564025656075
2009-02-28,7.165787938586279
2009-03-01,7.167330033464352
2009-03-02,7.1783479456642665
2009-03-03,7.189817413498329
2009-03-04,7.204452862831358
2009-03-05,7.214214381877625
2009-03-06,7.21734235840756
2009-03-07,7.219638768696612
2009-03-08,7.218565029576426
2009-03-09,7.216842659475265
2009-03-10,7.214851828670435
2009-03-11,7.2089119681766975
2009-03-12,7.199508306809297
2009-03-13,7.196452367043908
2009-03-14,7.20001502717384
2009-03-15,7.20571787339221
2009-03-16,7.2160311893968565
2009-03-17,7.224211765374606
2009-03-18,7.229729607925766
2009-03-19,7.237974804111671
2009-03-20,7.247420466198538
2009-03-21,7.253117646145848
2009-03-22,7.255174915673707
2009-03-23,7.254822303524553
2009-03-24,7.250788758321891
2009-03-25,7.247177643499191
2009-03-26,7.244036708808474
2009-03-27,7.238191849140134
2009-03-28,7.230437073453666
2009-03-29,7.222228146623301
2009-03-30,7.213278874878848
2009-03-31,7.203377382011905
2009-04-01,7.192783842828099
2009-04-02,7.17969457738993
2009-04-03,7.163999670410618
2009-04-04,7.1467555732231025
2009-04-05,7.1275139508037695
2009-04-06,7.116476127673857
2009-04-07,7.1147279682925095
2009-04-08,7.11711798397824
2009-04-09,7.126578478539276
2009-04-10,7.137445588086496
2009-04-11,7.149412456675453
2009-04-12,7.167949238232968
2009-04-13,7.191988812699556
2009-04-14,7.213824102582235
2009-04-15,7.2335747438558275
2009-04-16,7.2543370549204145
2009-04-17,7.274285239345686
2009-04-18,7.299504673465888
2009-04-19,7.3304551717752835
2009-04-20,7.362667846475445
2009-04-21,7.39756934967011
2009-04-22,7.422253790934009
2009-04-23,7.434972990854193
2009-04-24,7.44284424115327
2009-04-25,7.442045576171052
2009-04-26,7.438997799628048
2009-04-27,7.434099680950077
2009-04-28,7.420665176537168
2009-04-29,7.39986024971332
2009-04-30,7.3826830696364585
2009-05-01,7.369072015565492
2009-05-02,7.354351664239933
2009-05-03,7.3411468333512095
2009-05-04,7.321064199884239
2009-05-05,7.293421455144411
2009-05-06,7.264466349785613
2009-05-07,7.232217269547766
2009-05-08,7.206636266555628
2009-05-09,7.18934114844706
2009-05-10,7.174166025489942
2009-05-11,7.164104469185795
2009-05-12,7.154784011679891
2009-05-13,7.145805356437799
2009-05-14,7.142061885951293
2009-05-15,7.142739749258398
2009-05-16,7.138168547864584
2009-05-17,7.128244105455631
2009-05-18,7.117170907630761
2009-05-19,7.1025700523429816
2009-05-20,7.091462027676204
2009-05-21,7.084388252614433
2009-05-22,7.075925917499826
2009-05-23,7.067687103670632
2009-05-24,7.060954655574911
2009-05-25,7.055282571909979
2009-05-26,7.0512490393340075
2009-05-27,7.049093498008549
2009-05-28,7.046844755450492
2009-05-29,7.044578275891854
2009-05-30,7.043486230729467
2009-05-31,7.0431920023561885
2009-06-01,7.044883675215265
2009-06-02,7.048806899287892
2009-06-03,7.054158451160204
2009-06-04,7.061311969101242
2009-06-05,7.069974106830269
2009-06-06,7.080113574648344
2009-06-07,7.092226610214104
2009-06-08,7.106281281159129
2009-06-09,7.115367279375411
2009-06-10,7.118892976667896
2009-06-11,7.120115680127007
2009-06-12,7.117091806855803
2009-06-13,7.113956409657264
2009-06-14,7.1109138528307785
2009-06-15,7.104162235270837
2009-06-16,7.094498228217037
2009-06-17,7.086699518215143
2009-06-18,7.0806543199131635
2009-06-19,7.074542242527579
2009-06-20,7.06949006855167
2009-06-21,7.061620726167461
2009-06-22,7.050661593478284
2009-06-23,7.039433031448035
2009-06-24,7.027033259401052
2009-06-25,7.019962828446607
2009-06-26,7.019155769357949
2009-06-27,7.020890603369279
2009-06-28,7.027100434776279
2009-06-29,7.034684478114931
2009-06-30,7.0434242925798
2009-07-01,7.0566252251762
2009-07-02,7.073721338798481
2009-07-03,7.088988023438368
2009-07-04,7.102431143639221
2009-07-05,7.116504404618713
2009-07-06,7.129830580565957
2009-07-07,7.146714932383968
2009-07-08,7.1675042414649885
2009-07-09,7.188961597049505
2009-07-10,7.212096886764306
2009-07-11,7.23141094560191
2009-07-12,7.246020944960999
2009-07-13,7.259258944058054
2009-07-14,7.269467054850841
2009-07-15,7.279091391694611
2009-07-16,7.288333005465684
2009-07-17,7.294461220156519
2009-07-18,7.297920077154335
2009-07-19,7.30395071220061
2009-07-20,7.312588505457064
2009-07-21,7.321544186022006
2009-07-22,7.332094092813785
2009-07-23,7.340299327197318
2009-07-24,7.345841338671947
2009-07-25,7.351701568773655
2009-07-26,7.356958145123313
2009-07-27,7.367060031560886
2009-07-28,7.382864666763682
2009-07-29,7.4011332119157025
2009-07-30,7.4235086251256295
2009-07-31,7.443953499650346
2009-08-01,7.4619136148498315
2009-08-02,7.481789543928215
2009-08-03,7.502098816304769
2009-08-04,7.538720127268064
2009-08-05,7.59365229531499
2009-08-06,7.620989195509314
2009-08-07,7.621535153038601
2009-08-08,7.648222974117536
2009-08-09,7.694164313932038
2009-08-10,7.729463517016107
2009-08-11,7.762011842669238
2009-08-12,7.790670781561468
2009-08-13,7.811114156084294
2009-08-14,7.827386644782772
2009-08-15,7.837480589454232
2009-08-16,7.845709662649851
2009-08-17,7.852309323442163
2009-08-18,7.852733834561422
2009-08-19,7.8477682348836435
2009-08-20,7.844986350226016
2009-08-21,7.844350180874764
2009-08-22,7.842620527975663
2009-08-23,7.841604656683485
2009-08-24,7.8355142332284515
2009-08-25,7.823873092819914
2009-08-26,7.810985350830461
2009-08-27,7.795480607707408
2009-08-28,7.785471074035214
2009-08-29,7.782196581748215
2009-08-30,7.780818358212615
2009-08-31,7.783759804912131
2009-09-01,7.787287460237116
2009-09-02,7.7910977966371275
2009-09-03,7.7992511530130795
2009-09-04,7.811055716021921
2009-09-05,7.833139878965223
2009-09-06,7.8669172669866585
2009-09-07,7.9090143600824865
2009-09-08,7.961719155297278
2009-09-09,8.02248398421777
2009-09-10,8.091469491980186
2009-09-11,8.172265596376365
2009-09-12,8.264723461467911
2009-09-13,8.293014876757187
2009-09-14,8.250265052672544
2009-09-15,8.172280565491675
2009-09-16,8.037531607533415
2009-09-17,8.04683727892529
2009-09-18,8.218324962733458
2009-09-19,8.351452201390442
2009-09-20,8.491302171495256
2009-09-21,8.848059320301964
2009-09-22,9.413605153655043
2009-09-24,8.172902885804968
2009-09-28,8.994158340326699
2009-09-29,8.695720711545855
2009-09-30,8.590197601640766
2009-10-01,8.440261092225713
2009-10-02,8.2548417695567
2009-10-03,8.395002781391195
2009-10-04,8.896756021179993
2009-10-05,8.958550693676335
2009-10-06,8.620194784780544
2009-10-07,8.527645406321453
2009-10-08,8.546728525257414
2009-10-09,8.467697362007792
2009-10-10,8.37561271922284
2009-10-11,8.594539619998452
2009-10-12,9.141292166166847
2009-10-13,8.83105863584007
2009-10-17,8.48537038080797
2009-10-18,8.317099845688128
2009-10-19,8.484859537303848
2009-10-20,8.433400955102668
2009-10-21,8.293584850556158
2009-10-22,8.265125269350717
2009-10-23,8.2946315348174
2009-10-24,8.345107272108358
2009-10-25,8.444380343844484
2009-10-26,8.471977653116824
2009-10-27,8.418527702842006
2009-10-28,8.356896361742544
2009-10-29,8.256697964521374
2009-10-30,8.216976935010129
2009-10-31,8.250623058015192
2009-11-01,8.28517834366207
2009-11-02,8.346943589172797
2009-11-03,8.350343351040944
2009-11-04,8.281820839276916
2009-11-05,8.203596009213403
2009-11-06,8.091527148273466
2009-11-07,8.185770174150008
2009-11-08,8.514119610446587
2009-11-09,8.572851915234974
2009-11-10,8.392279965606615
2009-11-11,8.390116790976602
2009-11-12,8.486512147603008
2009-11-13,8.388282210834843
2009-11-14,8.138369153654935
2009-11-16,9.212236313836783
2009-11-17,8.425657905579973
2009-11-18,8.58343690573011
2009-11-19,8.574397078367895
2009-11-20,8.543834292823059
2009-11-21,8.513896524605581
2009-11-23,8.469578799996022
2009-11-24,8.411643840733076
2009-11-25,8.414450273036627
2009-11-26,8.482893327256505
2009-11-27,8.585119147117297
2009-11-28,8.741551066156953
2009-11-29,8.808540960926466
2009-11-30,8.774233691921221
2009-12-01,8.725498394266335
2009-12-02,8.625127616155106
2009-12-03,8.590959738312835
2009-12-04,8.637745311028505
2009-12-05,8.67796623872889
2009-12-06,8.742396742430328
2009-12-07,8.76772405661016
2009-12-08,8.741091952885517
2009-12-09,8.71764832858968
2009-12-10,8.679378787745183
2009-12-11,8.68363357206874
2009-12-12,8.74093220460923
2009-12-13,8.812189226932327
2009-12-14,8.914652727050827
2009-12-15,8.811820362083068
2009-12-16,8.478696973511573
2009-12-17,8.534944908796916
2009-12-18,8.964490195123561
2009-12-19,8.621426270728788
2009-12-20,8.746849712202318
2009-12-21,8.662111666213251
2009-12-22,8.68276011369435
2009-12-23,8.647069008487888
2009-12-24,8.58492884531914
2009-12-25,8.513080668021846
2009-12-26,8.419408196797146
2009-12-27,8.475164897430494
2009-12-28,8.69714259967675
2009-12-29,8.684639988797729
2009-12-30,8.45350878452759
2009-12-31,8.422448671168258
2010-01-01,8.531879153319123
2010-01-02,8.551050868993896
2010-01-03,8.540504743431349
2010-01-04,8.556369420909745
2010-01-05,8.571430559766846
2010-01-06,8.584947502577265
2010-01-07,8.599864964046866
2010-01-08,8.645162824681558
2010-01-09,8.724043703394429
2010-01-10,8.82113044130136
2010-01-11,8.94493794046352
2010-01-12,8.955291135937344
2010-01-13,8.83844833674492
2010-01-14,8.647533611390598
2010-01-15,8.341217337311601
2010-01-16,8.6864637477856
2010-01-17,9.752927653969422
2010-01-18,9.598492454095503
2010-01-19,9.237789854608275
2010-01-20,9.007926135424045
2010-01-21,8.98026123488186
2010-01-22,9.249891475359721
2010-01-25,10.008615025815558
2010-01-26,9.831121994684029
2010-01-27,9.74561780860464
2010-01-28,9.606171182035432
2010-01-29,9.592868385260557
2010-01-30,9.561566434486975
2010-01-31,9.606467082366056
2010-02-01,9.68978110867025
2010-02-02,9.829163120545818
2010-02-03,9.919804986841482
2010-02-04,9.954712171888703
2010-02-05,9.970959870267862
2010-02-06,9.939763829222047
2010-02-07,10.002500016831572
2010-02-09,9.703955836576931
2010-02-10,9.444686163540556
2010-02-11,9.044663117599885
2010-02-12,8.757708750939953
2010-02-13,8.598783633754621
2010-02-14,8.430430250728651
2010-02-15,8.310007947887557
2010-02-16,8.16242979171588
2010-02-17,7.974779890599549
2010-02-18,7.831047744800386
2010-02-19,7.714071131563901
2010-02-20,7.644325476327661
2010-02-21,7.637114860605205
2010-02-22,7.6726805808978344
2010-02-24,7.762675980528385
2010-02-25,7.796063884266395
2010-02-26,7.763218377556023
2010-02-27,7.72941039268028
2010-02-28,7.665232371750794
2010-03-01,7.641118159427161
2010-03-02,7.665426586941047
2010-03-03,7.6790735814448094
2010-03-04,7.699165374548807
2010-03-05,7.707283556037578
2010-03-06,7.695086053363853
2010-03-07,7.683951521569955
2010-03-08,7.666938926122785
2010-03-09,7.642464432629325
2010-03-10,7.612024323784778
2010-03-11,7.5698879519606805
2010-03-12,7.51555490573497
2010-03-13,7.4824016198991945
2010-03-14,7.472038212602519
2010-03-15,7.467768951772564
2010-03-16,7.478140553542967
2010-03-17,7.482265696205075
2010-03-18,7.478255872632792
2010-03-19,7.483575031373003
2010-03-20,7.493473023009029
2010-03-21,7.4969400598425695
2010-03-22,7.494949598999944
2010-03-23,7.4893308967322945
2010-03-24,7.477518090863841
2010-03-25,7.4699175756019525
2010-03-26,7.466695416936497
2010-03-27,7.460500947716768
2010-03-28,7.453475679519355
2010-03-29,7.4463327259993495
2010-03-30,7.438310909942783
2010-03-31,7.4305175197868305
2010-04-01,7.422931111926806
2010-04-02,7.413079520398155
2010-04-03,7.400971892372041
2010-04-04,7.387752504467928
2010-04-05,7.37284934470156
2010-04-06,7.3664126310146445
2010-04-07,7.3694825628963025
2010-04-08,7.376825109234202
2010-04-09,7.3913179968029254
2010-04-10,7.407130550392963
2010-04-11,7.423882343661997
2010-04-12,7.447039150890077
2010-04-13,7.475442101191757
2010-04-14,7.5066563993224396
2010-04-15,7.541287422813347
2010-04-16,7.579848246522808
2010-04-17,7.6220001072872625
2010-04-18,7.660897692229455
2010-04-19,7.695815081042578
2010-04-20,7.729750705083042
2010-04-21,7.760661875988597
2010-04-22,7.821286541961347
2010-04-23,7.914637829664648
2010-04-24,7.920727223219574
2010-04-25,7.838019350364999
2010-04-26,7.81592765810024
2010-04-27,7.835409396292661
2010-04-28,7.8085943321489975
2010-04-29,7.7574521663582505
2010-04-30,7.720507021963856
2010-05-01,7.688710032055636
2010-05-02,7.6532079100226325
2010-05-03,7.619754201762959
2010-05-04,7.573990077460875
2010-05-05,7.514817318305549
2010-05-06,7.452573191801963
2010-05-07,7.383929009100225
2010-05-08,7.331796188088073
2010-05-09,7.299486093213213
2010-05-10,7.273740891384311
2010-05-11,7.261363441477473
2010-05-12,7.25143665409895
2010-05-13,7.243147091231036
2010-05-14,7.248110948719066
2010-05-15,7.264308086598911
2010-05-16,7.2726275373693525
2010-05-17,7.273173687947984
2010-05-18,7.274054735848553
2010-05-19,7.270706752665488
2010-05-20,7.277638886105753
2010-05-21,7.296022685644325
2010-05-22,7.31503096251113
2010-05-23,7.338080722207887
2010-05-24,7.338714121200191
2010-05-25,7.313170961033262
2010-05-26,7.276412289168562
2010-05-27,7.22056303148737
2010-05-28,7.1584450627570595
2010-05-29,7.090913869903216
2010-05-30,7.004395749964476
2010-05-31,6.901218754424402
2010-06-01,6.858689895875146
2010-06-02,6.882322997513322
2010-06-03,6.9420839887450665
2010-06-04,7.059836042120508
2010-06-05,7.139240102860137
2010-06-06,7.174671145526472
2010-06-07,7.436319374959999
2010-06-08,7.922747653932633
2010-06-09,7.169802972722495
2010-06-10,7.2277706331200715
2010-06-11,6.542662890073061
2010-06-12,5.712765044532501
2010-06-13,5.403261479906746
2010-06-14,5.681896337372555
2010-06-15,6.097226584783177
2010-06-16,6.855683250903727
2010-06-17,7.216734761067676
2010-06-18,7.098271701315427
2010-06-19,7.031054561093939
2010-06-20,6.824487988940565
2010-06-21,6.724839823748223
2010-06-22,6.7939822051378655
2010-06-23,6.761765939929061
2010-06-24,6.696040597480822
2010-06-25,6.6729366859664045
2010-06-27,6.6659929500645365
2010-06-29,6.760427309662516
2010-06-30,6.830037137268259
2010-07-01,6.890971034310856
2010-07-02,6.895620150217679
2010-07-03,6.911089288687089
2010-07-04,6.915860901061222
2010-07-06,6.938046290770987
2010-07-11,6.984915513395736
2010-07-12,7.026984357083527
2010-07-13,7.072266350372975
2010-07-14,7.1196340722313485
2010-07-15,7.1655990151615985
2010-07-16,7.2170435049571395
2010-07-17,7.2727384548253164
2010-07-18,7.321918654505708
2010-07-19,7.364546677265942
2010-07-20,7.404567297273994
2010-07-21,7.439286496134554
2010-07-22,7.475029743220841
2010-07-23,7.512017357247616
2010-07-24,7.544768114120313
2010-07-25,7.574495336653358
2010-07-26,7.606696528829009
2010-07-27,7.641100915730875
2010-07-28,7.675793903448154
2010-07-29,7.712023145293251
2010-07-30,7.744978444561353
2010-07-31,7.774326308346829
2010-08-01,7.803418115611893
2010-08-02,7.831115626251538
2010-08-03,7.857022032475577
2010-08-04,7.881372824547013
2010-08-05,7.903463944919619
2010-08-06,7.923193474601229
2010-08-07,7.9414842378621815
2010-08-08,7.958186273282889
2010-08-09,7.972697202458195
2010-08-10,7.985123874936087
