ds,y,log_transformed,detrended,exponential_avg
2008-01-27,8.57262789830434,2.1485743248475315,0.0774406830618446,8.565454909840467
2008-01-28,8.73648935100155,2.1675084328872165,0.16099264918824474,8.650972130421007
2008-01-29,8.63408694288774,2.15571796690975,-0.013647787843469317,8.642529536654372
2008-01-30,8.67351294567119,2.160273892772682,-0.007850134182302071,8.65802124116278
2008-02-01,8.82423661734664,2.1775020967941554,0.11362444871145172,8.741128929254712
2008-02-02,8.53797573059877,2.1445239458157745,-0.14059936727342937,8.63955232992674
2008-02-03,9.69806112202708,2.2719259812026973,0.6779699653695843,9.16880672597691
2008-02-04,12.0974568371517,2.4929952517642535,1.9862922738925182,10.633131781564305
2008-02-05,10.6352783566883,2.3641766219522062,-0.17498708193405932,10.634205069126303
2008-02-06,9.69171658751689,2.2712715606279326,-1.1164340062687383,10.162960828321596
2008-02-07,9.31560088263368,2.231690508965409,-0.5652643929792749,9.739280855477638
2008-02-08,8.97081334141145,2.1939763454730925,-0.3552302624425554,9.355047098444544
2008-02-09,8.58914169072882,2.150498811414675,-0.3693769475291617,8.972094394586682
2008-02-10,8.61740045183326,2.1537834674806295,-0.1083847094912489,8.794747423209971
2008-02-11,8.61631428228404,2.1536574157770456,0.008695474002001546,8.705530852747007
2008-02-12,8.21554741194707,2.106028384929195,-0.26753997007438635,8.460539132347037
2008-02-13,8.06495089174914,2.0875276225008705,-0.23398663691094335,8.26274501204809
2008-02-14,8.11342663994365,2.093520299229043,-0.017881674602966413,8.18808582599587
2008-02-15,7.79934339821592,2.054039550436327,-0.1932302450869816,7.9937146121058955
2008-02-16,7.6275443904885,2.031765957387033,-0.21922708572752292,7.810629501297198
2008-02-17,7.55590509361135,2.0223293891595535,-0.10502586716057216,7.6832672974542735
2008-02-18,7.71154897962915,2.0427190726661464,0.07988282505281763,7.697408138541712
2008-02-19,7.78862606562503,2.052664472777306,0.10326601933652135,7.743017102083371
2008-02-20,7.70841066725737,2.042312027189118,-0.027784570246478957,7.725713884670371
2008-02-21,7.76853330092603,2.050081382201738,0.013343289656555513,7.7471235927982
2008-02-22,7.69530313496357,2.040610160272378,-0.02877923275208527,7.721213363880885
2008-02-23,7.37838371299671,1.998554605547354,-0.23568966996539142,7.549798538438798
2008-02-24,7.91059061225648,2.0682024455226844,0.24916479218422793,7.730194575347639
2008-02-25,7.62657020629066,2.0316382299869296,-0.011944637557289361,7.6783823908191495
2008-02-26,7.57353126274595,2.0246594398890068,-0.13003276435174538,7.62595682678255
2008-02-27,7.56786260546388,2.02391067691563,-0.021458752702948836,7.596909716123215
2008-02-29,7.5522372875608,2.021843848842277,-0.012306431029409204,7.574573501842007
2008-03-02,7.33693691370762,1.992921441317846,-0.1487420218698121,7.455755207774814
2008-03-05,8.12474302038557,2.0949140994553797,0.4534372798342412,7.790249114080192
2008-03-06,7.88758403166028,2.0652898815868443,0.10449604307579197,7.838916572870236
2008-03-07,7.81963630236759,2.056638044827013,-0.12435148243689031,7.829276437618913
2008-03-08,7.38398945797851,1.9993140695151481,-0.31308047269028183,7.606632947798712
2008-03-09,7.81439963380449,2.055968138632564,0.14172450242096168,7.710516290801601
2008-03-10,7.5422134631934,2.0205157016964947,-0.03798738846539873,7.626364876997501
2008-03-11,7.54855597916987,2.0213562839311052,-0.0865003795527155,7.587460428083686
2008-03-12,7.6889133368648,2.039779464932396,0.0956857437887777,7.638186882474243
2008-03-13,7.4770384723197,2.0118367874264615,-0.0944641237984225,7.557612677396971
2008-03-14,7.35883089834235,1.9959010747896089,-0.14943000416659835,7.458221787869661
2008-03-15,7.03262426102801,1.9505599307640584,-0.2568736162020091,7.245423024448836
2008-03-16,7.11801620446533,1.962629063632941,-0.05180758347989922,7.181719614457083
2008-03-17,7.34987370473834,1.994683130048318,0.1830356479944486,7.2657966595977115
2008-03-18,7.32646561384032,1.9914932186897631,0.06168043949232427,7.296131136719016
2008-03-19,7.36391350140582,1.996591517159235,0.017162561410995814,7.330022319062418
2008-03-20,7.27793857294566,1.9848476590534516,-0.04483398978493902,7.303980446004038
2008-03-21,7.25134498337221,1.9811869666087043,-0.046387369202352424,7.277662714688124
2008-03-22,7.00215595440362,1.9462180951212875,-0.17499054917020906,7.139909334545872
2008-03-23,7.16394668434255,1.9690610420075325,0.024797476969757426,7.151928009444211
2008-03-24,7.7591874385078,2.048877617179992,0.4507574127564782,7.455557723976005
2008-03-25,7.51860721681525,2.0173809102782734,0.038026770260050746,7.487082470395627
2008-03-26,7.41397029019044,2.0033660974626804,-0.1499513583140546,7.4505263802930335
2008-03-27,7.44249272279444,2.007205836116848,-0.01586402047226887,7.446509551543737
2008-03-28,7.2283884515736,1.9780161138943115,-0.13322870327922587,7.337449001558668
2008-03-29,6.99117688712121,1.9446489093297963,-0.22950913337520618,7.1643129443399385
2008-03-30,7.2115567333138,1.9756848410719539,0.06784937597759821,7.18793483882687
2008-03-31,7.31121838441963,1.9894099335283928,0.1399010494680848,7.249576611623249
2008-04-01,7.34923082461333,1.99459565803611,0.058562177164412255,7.29940371811829
2008-04-02,7.51425465281641,2.0168018370241962,0.12268669886662131,7.40682918546735
2008-04-03,7.39326309476384,2.000569192951613,-0.025653095967352435,7.400046140115595
2008-04-04,7.28619171470238,1.9859810109910048,-0.11171143939182926,7.343118927408987
2008-04-05,7.27309259599952,1.9841815925638628,-0.04442320582239212,7.308105761704254
2008-04-06,7.16857989726403,1.9697075732463187,-0.0740415053912793,7.238342829484142
2008-04-07,7.61134771740362,2.0296402544069108,0.2603409805145649,7.424845273443881
2008-04-08,7.61775957660851,2.030482307648767,0.15186384618312498,7.521302425026196
2008-04-09,7.42595365707754,2.004981115104866,-0.1257333266190157,7.473628041051867
2008-04-10,8.18200013629341,2.10193663616492,0.4400956796335924,7.827814088672639
2008-04-11,7.39939808333135,2.0013986568114817,-0.2697192089027478,7.613606086001995
2008-04-12,7.1066061377273,1.9610247933879108,-0.45606198139005194,7.360106111864647
2008-04-13,7.08086789669078,1.9573964844711484,-0.11475614255902844,7.220487004277714
2008-04-14,7.42117752859539,2.004337741164518,0.21829367425756718,7.320832266436552
2008-04-15,7.49164547360513,2.0137884628008296,0.16041517397469907,7.406238870020841
2008-04-16,7.38585107812521,1.999566153503734,-0.04704028198336463,7.396044974073026
2008-04-17,7.68294316987829,2.039002698992111,0.1627965960087483,7.539494071975658
2008-04-18,7.6889133368648,2.039779464932396,0.10301080857536693,7.614203704420229
2008-04-19,7.2591161280971,1.982258075983956,-0.2845414168496294,7.436659916258664
2008-04-20,8.14496941708788,2.097400487238841,0.44730312307128806,7.790814666673272
2008-04-21,8.71391062849392,2.164920671559792,0.6745785706009553,8.252362647583595
2008-04-22,8.09101504171053,2.0907541918909045,-0.22561665405357978,8.171688844647063
2008-04-23,7.84031298332016,2.059278754907338,-0.3747665678547083,8.006000913983613
2008-04-24,7.64873978895624,2.0345409007986235,-0.21128281570606955,7.827370351469926
2008-04-25,8.02092771898158,2.082054090871996,0.1842675552289217,7.924149035225753
2008-04-26,7.83002808253384,2.0579660965267834,-0.0032037809567126985,7.877088558879796
2008-04-27,7.72753511047545,2.0447899385887656,-0.1319618601881718,7.802311834677623
2008-04-28,7.83597458172157,2.0587252562946916,0.038128656811284856,7.819143208199597
2008-04-29,7.62657020629066,2.0316382299869296,-0.1034564265385649,7.722856707245128
2008-04-30,7.64444076155657,2.0339786858298394,-0.05788775496636234,7.683648734400849
2008-05-01,7.54855597916987,2.0213562839311052,-0.05796633650249561,7.61610235678536
2008-05-02,7.44073370738926,2.0069694605672828,-0.10384310864930502,7.52841803208731
2008-05-03,7.07326971745971,1.9563228507156967,-0.2809167505465684,7.30084387477351
2008-05-04,7.02642680869964,1.9496782990381247,-0.15371660248322883,7.163635341736575
2008-05-05,7.39203156751459,2.000402604827368,0.22812220295661056,7.277833454625583
2008-05-06,7.29301767977278,1.986917408210426,0.05585899444377773,7.285425567199182
2008-05-07,7.36137542897735,1.9962467942182316,0.012567203555778228,7.323400498088266
2008-05-08,7.51261754467451,2.016583946284612,0.1236139935329641,7.418009021381388
2008-05-09,7.46049030582534,2.0096211366973664,0.015662545999608035,7.4392496636033645
2008-05-10,7.11476944836646,1.9621728274140613,-0.24785631792230856,7.277009555984913
2008-05-11,7.12528309151071,1.9636494575072676,-0.10823119039012585,7.201146323747811
2008-05-12,7.45587668749182,2.0090025385517576,0.22390027836882442,7.328511505619815
2008-05-13,7.31721240835984,1.9902294369133529,0.01775501257238421,7.3228619569898274
2008-05-14,7.41034709782102,2.002877280022156,0.015868366596794914,7.366604527405424
2008-05-15,7.40245152081824,2.0018112319438957,0.025781178485207334,7.384528024111832
2008-05-16,7.29437729928882,1.9871038183983902,-0.07468134002053883,7.339452661700326
2008-05-17,6.98933526597456,1.9443854538659142,-0.2393860960526455,7.164393963837443
2008-05-18,6.99301512293296,1.9449118113009671,-0.0992274397991535,7.078704543385202
2008-05-19,7.4312996751559,2.005700766064507,0.2934163204680944,7.255002109270551
2008-05-20,7.36201055125973,1.9963330681614164,0.09990210147686795,7.308506330265141
2008-05-21,7.454719949364,2.0088473820334354,0.03870989077079123,7.38161313981457
2008-05-22,7.36833968631138,1.9971924008098672,-0.026683709333656047,7.374976413062975
2008-05-23,7.14361760270412,1.9662193150844798,-0.17860814342237852,7.259297007883548
2008-05-24,6.8351845861473,1.9220834758313448,-0.2805293722402986,7.047240797015425
2008-05-25,6.89060912014717,1.9301594875253778,-0.0658613161856918,6.968924958581297
2008-05-26,6.97447891102505,1.9422576168198733,0.07438803858521048,6.971701934803173
2008-05-27,7.26612877955645,1.9832236572252757,0.2223898426468942,7.118915357179811
2008-05-28,7.27031288607902,1.9837993285944269,0.10000602719218055,7.1946141216294155
2008-05-29,7.26542972325395,1.9831274450670404,-0.0018607397091887634,7.230021922441683
2008-05-30,7.15773548424991,1.9681936577981998,-0.07342388027771474,7.1938787033457965
2008-05-31,6.86589107488344,1.9265658304883715,-0.23046101924565843,7.029884889114618
2008-06-03,7.15383380157884,1.9676484090292061,0.09468034800811065,7.091859345346729
2008-06-04,7.21670948670946,1.9763990992560139,0.13789803231888076,7.154284416028094
2008-06-05,7.20191631753163,1.9743471458217208,0.011096448924987179,7.178100366779862
2008-06-06,7.21229446850034,1.9757871348597726,0.0019877109198640497,7.195197417640101
2008-06-07,7.18614430452233,1.9721547698315212,-0.013974058995768424,7.190670861081215
2008-06-08,6.82001636467413,1.9198618713648277,-0.252802014558136,7.005343612877672
2008-06-09,6.88243747099785,1.9289728727769142,-0.08042857573358564,6.943890541937761
2008-06-10,7.18311170174328,1.9717326738200431,0.22125652260486106,7.06350112184052
2008-06-11,7.24279792279376,1.9800075851682857,0.14001555761546491,7.15314952231714
2008-06-12,7.1929342212158,1.9730991860103448,-0.013347060701812019,7.17304187176647
2008-06-13,7.18387071506245,1.9718383346050092,-0.02266357129488572,7.17845629341446
2008-06-14,6.97073007814353,1.9417199650751433,-0.14511492666372838,7.074593185778995
2008-06-15,6.9177056098353,1.9340841553792947,-0.10639652451179238,6.996149397807148
2008-06-16,7.22256601882217,1.9772102940325962,0.18556544988850376,7.1093577083146595
2008-06-17,7.35691824235602,1.995641127983121,0.1911882853515232,7.23313797533534
2008-06-18,7.24279792279376,1.9800075851682857,-0.03129613853022217,7.23796794906455
2008-06-19,7.22329567956231,1.9773113140694754,-0.051041602008385034,7.23063181431343
2008-06-20,7.16317239084664,1.9689529541927246,-0.04658294022092946,7.196902102580035
2008-06-21,7.24136628332232,1.9798099017596016,0.03208816541189741,7.219134192951177
2008-06-22,6.98656645940643,1.9439892280396656,-0.1438019184520325,7.102850326178803
2008-06-23,6.96318998587024,1.9406377006478144,-0.10051759032942176,7.033020156024522
2008-06-24,7.25063551189868,1.9810891218385605,0.18383819284023062,7.141827833961601
2008-06-25,7.1608459066643,1.9686281173830424,0.03595543851989369,7.151336870312951
2008-06-26,7.13249755166004,1.96466146084013,-0.04882877174763145,7.141917210986495
2008-06-27,7.09174211509515,1.9589310247610772,-0.036619742711345715,7.116829663040823
2008-06-28,7.01211529430638,1.9476394093519902,-0.06666969271414303,7.0644724786736015
2008-06-29,6.85751406254539,1.9253449945085817,-0.1296097614369156,6.960993270609496
2008-06-30,6.82762923450285,1.9209775027113483,-0.07145696261535495,6.894311252556173
2008-07-02,7.13009851012558,1.9643250506176582,0.1916845744009752,7.012204881340876
2008-07-03,7.27724772663148,1.9847527311974311,0.19892256954484466,7.144726303986179
2008-07-04,7.03878354138854,1.9514353628232208,-0.1099263846599925,7.091754922687359
2008-07-05,6.89060912014717,1.9301594875253778,-0.1782710092418922,6.991182021417265
2008-07-06,6.95749737087695,1.9398198365345387,-0.004799306593936237,6.974339696147107
2008-07-07,7.29573507274928,1.9872899408119475,0.24778788482481495,7.135037384448193
2008-07-08,7.49720722320332,2.014530580955694,0.24706066759347145,7.316122303825757
2008-07-09,7.31055015853442,1.9893185320151339,-0.05728065962791895,7.313336231180088
2008-07-10,7.20489251020467,1.9747603105622216,-0.13265745377613225,7.259114370692378
2008-07-11,7.22256601882217,1.9772102940325962,-0.023436877031582704,7.240840194757274
2008-07-12,7.25770767716004,1.982064032030489,0.029318941764414852,7.249273935958657
2008-08-01,7.42595365707754,2.004981115104866,0.1238778727242904,7.337613796518099
2008-08-02,7.11720550316434,1.9625151628706605,-0.14975010930296584,7.227409649841219
2008-08-03,7.24992553671799,1.9809911980163197,-0.014436028935298495,7.2386675932796045
2008-08-04,8.27690348126706,2.1134689227584356,0.728891974217265,7.757785537273333
2008-08-05,7.60638738977265,2.0289883403380022,-0.10468474614658341,7.6820864635229915
2008-08-06,7.64396194900253,2.0339160484748113,-0.19845565767821505,7.663024206262761
2008-08-07,8.01234963932779,2.080984056308187,0.25811664662680034,7.837686922795275
2008-08-08,7.93020620668468,2.070679038673704,0.06803360834634731,7.883946564739977
2008-08-09,7.50878717063428,2.0160739574791915,-0.3083271682479687,7.696366867687129
2008-08-10,7.52131798019924,2.0177413859292934,-0.1321191389734926,7.608842423943184
2008-08-11,7.58984151218266,2.0268107100541704,0.04985929117726684,7.599341968062921
2008-08-12,7.50052948539529,2.014973616103045,-0.036700173863772,7.549935726729106
2008-08-13,7.37023064180708,1.9974490003936773,-0.11663657132126293,7.460083184268093
2008-08-14,7.38523092306657,1.9994821846977988,-0.033432760356410185,7.422657053667331
2008-08-15,7.30249642372733,1.98821626554699,-0.05015623913966305,7.362576738697331
2008-08-16,7.27517231945277,1.9844674992997526,-0.04579423596278609,7.3188745290750505
2008-08-17,7.39203156751459,2.000402604827368,0.06879813061635964,7.35545304829482
2008-08-18,7.51697722460432,2.017164092338982,0.12225018741376026,7.4362151364495706
2008-08-19,7.90912218321141,2.068016800047539,0.3030785247679697,7.6726686598304905
2008-08-20,7.72312009226633,2.044218439416549,0.006713592238977384,7.69789437604841
2008-08-21,7.67042852219069,2.037372483726021,-0.09712841036545239,7.68416144911955
2008-08-22,7.62900388965296,2.0319572849589207,-0.045180278383699424,7.656582669386255
2008-08-23,7.43070708254597,2.00562102008943,-0.14600608225056977,7.5436448759661126
2008-08-24,7.57967882309046,2.0254708271326276,0.033215557993997,7.561661849528287
2008-08-25,7.9483852851119,2.072968799245901,0.29546155486245684,7.755023567320094
2008-08-26,7.79564653633459,2.053565441512103,0.02107632148894023,7.775335051827342
2008-08-27,8.00736706798333,2.080362001424675,0.09023410484005634,7.891351059905336
2008-08-28,7.79069603117474,2.0529302052076424,-0.07387384732281266,7.841023545540038
2008-08-29,7.83280751652486,2.058321004678965,-0.04414935536944853,7.836915531032449
2008-08-30,7.51479976048867,2.0168743775390565,-0.19796800890742006,7.67585764576056
2008-08-31,7.6275443904885,2.031765957387033,-0.03083949867884339,7.65170101812453
2008-09-01,7.85515700588134,2.0611702595258206,0.1893232869285031,7.753429012002935
2008-09-02,7.96485088744731,2.0750382222134274,0.14900012617492653,7.859139949725122
2008-09-03,7.74586822979227,2.0471595695603453,-0.10942381124803724,7.802504089758696
2008-09-04,8.08085641964099,2.089497859446018,0.15033124068080017,7.941680254699843
2008-09-05,8.25997565976828,2.1114216407692568,0.23107555670110003,8.100827957234062
2008-09-06,7.7698009960039,2.0502445522116575,-0.2670766958004904,7.935314476618981
2008-09-07,8.17751582384608,2.1013884154754368,0.10841833063999395,8.056415150232532
2008-09-08,9.28173036806286,2.228047991491956,0.872047972091913,8.669072759147696
2008-09-09,8.33854487998858,2.12088872632664,-0.260718810643926,8.503808819568139
2008-09-10,7.83042561782033,2.0580168658460103,-0.6531413374702595,8.167117218694234
2008-09-11,7.8087293067444,2.05524224981341,-0.18383729477336974,7.987923262719317
2008-09-12,7.81681996576455,2.0562778178567584,-0.0018383310118768037,7.902371614241933
2008-09-13,7.55485852104068,2.0221908690160277,-0.1719440768091962,7.728615067641307
2008-09-14,8.55506684384432,2.146523720737866,0.5794850669611362,8.141840955742815
2008-09-15,8.20794694104862,2.1051028241103245,0.10198950573741428,8.174893948395717
2008-09-16,8.08363720314155,2.0898419201500382,-0.19857979286994798,8.129265575768633
2008-09-17,7.79110951061003,2.0529832772902425,-0.23645504099003656,7.960187543189331
2008-09-18,7.67089483136212,2.037433274983832,-0.17765235034244675,7.815541187275725
2008-09-19,7.64012317269536,2.0334137251290145,-0.060585998860476664,7.727832179985542
2008-09-20,7.55013534248843,2.0215654892576698,-0.07024910636020643,7.638983761236986
2008-09-21,8.24931374626064,2.110130014615315,0.4361229924458305,7.944148753748813
2008-09-22,8.3039999709552,2.116737322925845,0.2695169510537774,8.124074362352006
2008-09-23,8.12681372072611,2.095168930470615,-0.0998954252545392,8.125444041539058
2008-09-24,7.70616297019958,2.042020394461988,-0.3394959170940499,7.915803505869319
2008-09-25,7.66387725870347,2.0365180252354422,-0.16840739117291648,7.789840382286394
2008-09-26,7.52671756135271,2.0184590319463167,-0.1055350353992095,7.658278971819552
2008-09-27,7.92588031673756,2.0701333945706577,0.2203886044729808,7.792079644278556
2008-09-28,7.92153563213355,2.069585079977682,0.130157795392277,7.856807638206053
2008-09-29,8.03398273468322,2.0836803869035667,0.07351650683177713,7.945395186444637
2008-09-30,7.72577144158795,2.0445616807865643,-0.16799182788029032,7.835583314016294
2008-10-01,7.69439280262942,2.040491856137078,-0.12365619033744402,7.7649880583228565
2008-10-02,7.44949800538285,2.0081466482934056,-0.17372274448389025,7.607243031852853
2008-10-03,7.39141523467536,2.000319223347009,-0.12035344622051625,7.499329133264107
2008-10-04,7.34601020991329,1.9941573372567452,-0.04963094007721036,7.422669671588698
2008-10-05,8.10137467122858,2.092033759776212,0.4884412992895024,7.762022171408639
2008-10-06,8.15651022607997,2.0988164091272625,0.2885451903393559,7.959266198744304
2008-10-07,7.97108575350561,2.075820713574545,-0.1052377967657776,7.965175976124957
2008-10-08,7.87283617502572,2.063418375529807,-0.12730787651138087,7.919006075575338
2008-10-09,7.63530388625941,2.032782739615189,-0.19110471867083678,7.777154980917374
2008-10-10,7.58781721999343,2.026543963748043,-0.11083520709942274,7.682486100455402
2008-10-11,7.34213173058472,1.993629226970989,-0.17961921502779976,7.512308915520061
2008-10-12,8.17751582384608,2.1013884154754368,0.47502756570467053,7.844912369683071
2008-10-13,8.34093322600088,2.1211751077126095,0.3874062991903191,8.092922797841975
2008-10-14,8.47657950853094,2.1373070085892985,0.1449033224049714,8.284751153186457
2008-10-15,7.87359778968554,2.063515110404779,-0.35677238505357955,8.079174471435998
2008-10-16,7.71735127218533,2.043471205706741,-0.30515825128194063,7.8982628718106636
2008-10-17,7.49052940206071,2.0136394762143364,-0.20329675258315127,7.694396136935687
2008-10-18,7.37588214821501,1.9982155083900706,-0.1520387926053406,7.535139142575348
2008-10-19,8.07558263667172,2.088845019654008,0.42825124102257384,7.805360889623534
2008-10-20,8.16536363247398,2.0999012609450176,0.2930874933537444,7.985362261048757
2008-10-23,7.58528107863913,2.0262096692845124,-0.3567947039558135,7.785321669843944
2008-10-24,7.60738142563979,2.0291190161594392,-0.17862728661117533,7.696351547741867
2008-10-25,7.26752542782817,1.9834158522859384,-0.21920388287419268,7.481938487785019
2008-10-26,8.04012466444838,2.084444588599071,0.401780825142934,7.761031576116699
2008-10-27,8.10922495308995,2.0930022967405404,0.3035999379677845,7.935128264603325
2008-10-28,8.80687326653069,2.1755324696358387,0.4881323051743518,8.371000765567008
2008-10-29,7.74716496652033,2.0473269656686033,-0.4739227621933253,8.059082866043669
2008-10-30,7.48099216286952,2.0123654252850565,-0.5306846357706592,7.770037514456595
2008-10-31,7.34665516317654,1.9942451298045625,-0.17828226767892197,7.558346338816568
2008-11-01,7.24708058458576,1.98059870978186,-0.11116205229151177,7.402713461701164
2008-11-02,7.93808872689695,2.071672531786054,0.4274805686772014,7.6704010942990575
2008-11-03,9.03562977818356,2.201175625896484,0.9620300816281393,8.353015436241309
2008-11-04,8.04109100370863,2.084564770963558,-0.29717883255441535,8.197053219974968
2008-11-05,7.40610338123702,2.002304441513224,-0.754838006472716,7.801578300605994
2008-11-06,7.97384437594469,2.0761667323333866,0.16683145564791158,7.887711338275342
2008-11-07,7.76811037852599,2.050026940276072,0.05209099995675803,7.827910858400666
2008-11-08,7.4713630881871,2.0110774574897694,-0.2664095260321595,7.649636973293883
2008-11-09,8.03008409426756,2.0831950004153605,0.27356490727401184,7.839860533780721
2008-11-10,8.72939712269206,2.1666963093560145,0.6524490209764888,8.28462882823639
2008-11-11,7.93701748951545,2.0715375736486377,-0.2951487459762374,8.11082315887592
2008-11-12,7.66528471847135,2.0367016569008825,-0.44528172508826813,7.888053938673635
2008-11-13,7.58018941794454,2.0255381885167973,-0.14730779069923905,7.734121678309087
2008-11-14,7.7106533235012,2.0426029211449364,0.05861083686217139,7.7223875009051435
2008-11-15,7.26122509197192,1.9825485600514703,-0.2561308525006325,7.491806296438532
2008-11-16,8.04654935728308,2.085243348264072,0.37374009969768096,7.7691778268608065
2008-11-17,8.09346227450118,2.091056609171548,0.2930500332491208,7.931320050680993
2008-11-18,7.76726399675731,2.0499179783998955,-0.20182787942321134,7.849292023719151
2008-11-19,7.49665243816828,2.01445657932465,-0.2891404649739755,7.672972230943715
2008-11-20,7.5522372875608,2.021843848842277,-0.05314728660132939,7.612604759252258
2008-11-21,7.49720722320332,2.014530580955694,-0.018158426440811226,7.554905991227789
2008-11-22,7.3125534981026,1.989592528511056,-0.1414458381863053,7.433729744665195
2008-11-23,7.93880224815448,2.071762413521607,0.355947925001014,7.686265996409837
2008-11-24,9.05870319731322,2.203725974855712,0.9553502161231204,8.37248459686153
2008-11-25,8.19422930481982,2.103430163211986,-0.20301561194268558,8.283356950840673
2008-11-26,7.51914995766982,2.017453094028617,-0.7382108622644656,7.901253454255247
2008-11-27,7.55118686729615,2.0217047518725337,-0.20366850929911173,7.726220160775698
2008-11-28,7.71378461659875,2.0430089382915875,0.11907746941051212,7.720002388687224
2008-11-29,7.60589000105312,2.0289229472733177,-0.017730493929551727,7.662946194870171
2008-11-30,8.49902922078857,2.139951947654898,0.559461274641758,8.08098770782937
2008-12-01,8.29179710504873,2.11526672551497,0.1595583294185925,8.186392406439051
2008-12-02,7.89469085042562,2.0661904893000917,-0.3338148749953511,8.040541628432337
2008-12-03,7.79028238070348,2.052877108353206,-0.2019743980224611,7.915412004567909
2008-12-04,7.65539064482615,2.03541005913694,-0.12473064715893134,7.7854013246970295
2008-12-05,7.61035761831284,2.029510163977443,-0.07498592963464912,7.697879471504935
2008-12-06,7.53101633207792,2.019030003763513,-0.06790519966104736,7.6144479017914275
2008-12-07,8.23137604557397,2.107953199445996,0.4404593802523955,7.922911973682699
2008-12-08,8.00670084544037,2.080278796764005,0.08366977107628504,7.964806409561534
2008-12-09,7.85864065562079,2.0616136469069697,-0.17359852659091768,7.911723532591163
2008-12-10,7.69712131728263,2.0408464040601135,-0.1570329554986314,7.804422424936896
