ds,y,first_difference,second_difference,seasonal_difference,3-order_difference,log_difference
2008-01-22,9.44493807333551,-1.4522641080395893,-3.510479495917899,1.0451779788113704,1.2218475221739808,-0.14302713130249156
2008-01-23,8.92332474406756,-0.5216133292679501,0.9306507787716392,0.7002341929060307,0.0843379505707702,-0.05681033807549385
2008-01-24,8.5434455625603,-0.37987918150725974,0.14173414776069038,-0.29554123093648954,-2.353756618814799,-0.043504218211394274
2008-01-25,8.49556089128912,-0.04788467127118068,0.33199451023607907,-2.40164129008598,-0.9493771820463905,-0.005620609096215201
2008-01-26,8.41737285613403,-0.07818803515509032,-0.03030336388390964,-1.0275652172014809,-0.5059518879335307,-0.009246011760975836
2008-01-27,8.57262789830434,0.15525504217031028,0.2334430773254006,-0.35069684576322047,0.02918233574403928,0.018276557614898437
2008-01-28,8.73648935100155,0.1638614526972102,0.008606410526899921,0.19304378844124948,0.24092845971243015,0.018934108039684983
2008-01-29,8.63408694288774,-0.10240240811381085,-0.26626386081102105,0.1385260515986193,0.21671408675370962,-0.011790465977466358
2008-01-30,8.67351294567119,0.03942600278345054,0.1418284108972614,0.25614008953716016,0.10088504736684989,0.004555925862931964
2008-02-01,8.82423661734664,0.15072367167545053,0.11129766889199999,0.2516087190423004,0.08774726634509022,0.017228204021473292
2008-02-02,8.53797573059877,-0.2862608867478702,-0.43698455842332073,-0.19851362040277998,-0.09611121228896913,-0.03297815097838086
2008-02-03,9.69806112202708,1.160085391428309,1.4463462781761791,1.0639741791393398,1.0245481763558892,0.12740203538692274
2008-02-04,12.0974568371517,2.399395715124621,1.239310323696312,3.4239438914805103,3.2732202198050597,0.22106927056155623
2008-02-05,10.6352783566883,-1.4621784804634004,-3.8615741955880214,1.8110417393416594,2.0973026260895296,-0.12881862981204728
2008-02-06,9.69171658751689,-0.94356176917141,0.5186167112919904,1.1537408569181196,-0.006344534510189348,-0.09290506132427367
2008-02-07,9.31560088263368,-0.37611570488321,0.5674460642882,-0.38246023939339935,-2.7818559545180204,-0.03958105166252368
2008-02-08,8.97081334141145,-0.3447875412222299,0.031328163660980124,-3.1266434957402502,-1.6644650152768499,-0.03771416349231638
2008-02-09,8.58914169072882,-0.3816716506826303,-0.03688410946040044,-2.04613666595948,-1.1025748967880702,-0.0434775340584177
2008-02-10,8.61740045183326,0.02825876110444092,0.40993041178707124,-1.0743161356836293,-0.6982004308004193,0.0032846560659547386
2008-02-11,8.61631428228404,-0.0010861695492199175,-0.02934493065366084,-0.6992866003496392,-0.3544990591274093,-0.00012605170358392925
2008-02-12,8.21554741194707,-0.40076687033697134,-0.3996807007877514,-0.7552659294643806,-0.37359427878175033,-0.04762903084785064
2008-02-13,8.06495089174914,-0.15059652019792935,0.250170350139042,-0.5241907989796797,-0.5524495600841206,-0.018500762428324435
2008-02-14,8.11342663994365,0.048475748194510615,0.19907226839243997,-0.50397381188961,-0.5028876423403901,0.005992676728172608
2008-02-15,7.79934339821592,-0.3140832417277304,-0.362558989922241,-0.8169708840681205,-0.4162040137311491,-0.039480748792716014
2008-02-16,7.6275443904885,-0.17179900772742052,0.14228423400030987,-0.5880030214585696,-0.4374065012606403,-0.022273593049294327
2008-02-17,7.55590509361135,-0.07163929687714976,0.10015971085027076,-0.50904579813779,-0.5575215463323007,-0.009436568227479292
2008-02-18,7.71154897962915,0.1556438860178,0.22728318289494975,-0.4018776603145007,-0.08779441858677028,0.02038968350659287
2008-02-19,7.78862606562503,0.07707708599587981,-0.07856680002192018,-0.010717332590890472,0.16108167513653004,0.009945400111159408
2008-02-20,7.70841066725737,-0.08021539836765967,-0.1572924843635395,0.08086627676887037,0.15250557364602013,-0.01035244558818782
2008-02-21,7.76853330092603,0.06012263366865955,0.14033803203631923,0.21262820731467968,0.05698432129687969,0.007769355012619883
2008-02-22,7.69530313496357,-0.07323016596245946,-0.133352799631119,-0.016245844665579767,-0.09332293066145958,-0.009471221929359785
2008-02-23,7.37838371299671,-0.31691942196686007,-0.2436892560044006,-0.41024235262831965,-0.33002695426066,-0.04205555472502409
2008-02-24,7.91059061225648,0.5322068992597702,0.8491263212266302,0.20217994499911018,0.14205731133045063,0.06964783997533042
2008-02-25,7.62657020629066,-0.28402040596582,-0.8162273052255902,-0.14196309463536938,-0.06873292867290992,-0.03656421553575484
2008-02-26,7.57353126274595,-0.05303894354470984,0.23098146242111017,-0.12177187221761976,0.1951475497492403,-0.0069787900979227935
2008-02-27,7.56786260546388,-0.005668657282070555,0.04737028626263928,0.18947889246716976,-0.3427280067926004,-0.000748762973376671
2008-02-29,7.5522372875608,-0.01562531790307986,-0.009956660621009306,-0.35835332469568026,-0.07433291872986025,-0.002066828073353122
2008-03-02,7.33693691370762,-0.21530037385317957,-0.1996750559500997,-0.2896332925830398,-0.23659434903833,-0.028922407524430982
2008-03-05,8.12474302038557,0.7878061066779489,1.0031064805311285,0.5512117576396189,0.5568804149216895,0.10199265813753366
2008-03-06,7.88758403166028,-0.23715898872528918,-1.024965095403238,0.3197214261964003,0.3353467440994802,-0.029624217868535307
2008-03-07,7.81963630236759,-0.06794772929269044,0.16921125943259874,0.26739901480678974,0.4826993886599693,-0.008651836759831166
2008-03-08,7.38398945797851,-0.43564684438907975,-0.3676991150963893,0.04705254427088956,-0.7407535624070594,-0.05732397531186506
2008-03-09,7.81439963380449,0.43041017582597974,0.8660570202150595,-0.3103433865810796,-0.07318439785579045,0.056654069117415995
2008-03-10,7.5422134631934,-0.2721861706110893,-0.702596346437069,-0.34537056846687975,-0.2774228391741893,-0.035452436936069365
2008-03-11,7.54855597916987,0.00634251597646962,0.2785286865875589,-0.2710803231977197,0.16456652119136006,0.0008405822346104763
2008-03-12,7.6889133368648,0.1403573576949304,0.1340148417184608,0.30492387888629047,-0.12548629693968927,0.0184231810012907
2008-03-13,7.4770384723197,-0.2118748645451003,-0.3522322222400307,-0.33736116148478956,-0.06517499087370027,-0.027942677505934377
2008-03-14,7.35883089834235,-0.11820757397735004,0.09366729056775025,-0.1833825648510503,-0.18972508082751993,-0.015935712636852672
2008-03-15,7.03262426102801,-0.32620663731433996,-0.20799906333698992,-0.5159317181418599,-0.6562890758367903,-0.04534114402555045
2008-03-16,7.11801620446533,0.08539194343731982,0.4115985807516598,-0.5708971323994705,-0.3590222678543702,0.01206913286888267
2008-03-17,7.34987370473834,0.23185750027301033,0.1464655568356905,-0.12716476758135986,-0.008957193604009817,0.032054066415377
2008-03-18,7.32646561384032,-0.02340809089802054,-0.25526559117103087,-0.032365284502030356,0.2938413528123096,-0.0031899113585549532
2008-03-19,7.36391350140582,0.03744788756550044,0.06085597846352098,0.33128924037781005,0.24589729694049023,0.005098298469471851
2008-03-20,7.27793857294566,-0.08597492846016053,-0.12342281602566096,0.1599223684803297,-0.07193513179268063,-0.011743858105783378
2008-03-21,7.25134498337221,-0.026593589573449705,0.05938133888671082,-0.09852872136613033,-0.0751206304681098,-0.0036606924447473155
2008-03-22,7.00215595440362,-0.24918902896858963,-0.22259543939513993,-0.3243096594366994,-0.36175754700219986,-0.034968871487416786
2008-03-23,7.16394668434255,0.16179072993892962,0.41097975890751925,-0.19996681706327024,-0.11399188860310971,0.022842946886244997
2008-03-24,7.7591874385078,0.5952407541652498,0.4334500242263202,0.4812488655621401,0.5078424551355898,0.07981657517245955
2008-03-25,7.51860721681525,-0.2405802216925501,-0.8358209758577999,0.2672622334430397,0.5164512624116293,-0.031496706901718685
2008-03-26,7.41397029019044,-0.10463692662480994,0.13594329506774017,0.41181433578681936,0.25002360584788974,-0.014014812815593025
2008-03-27,7.44249272279444,0.028522432604000336,0.13315935922881028,0.2785460384518901,-0.3166947157133597,0.003839738654167757
2008-03-28,7.2283884515736,-0.2141042712208403,-0.24262670382484064,-0.5307989869342,-0.2902187652416499,-0.029189722222536574
2008-03-29,6.99117688712121,-0.23721156445239,-0.023107293231549697,-0.5274303296940399,-0.42279340306922997,-0.03336720456451525
2008-03-30,7.2115567333138,0.2203798461925901,0.4575914106449801,-0.20241355687663987,-0.2309359894806402,0.031035931742157574
2008-03-31,7.31121838441963,0.09966165110582992,-0.12071819508676018,-0.13127433837481028,0.08282993284603002,0.013725092456438936
2008-04-01,7.34923082461333,0.038012440193700314,-0.061649210912129604,0.12084237303973033,0.35805393749212033,0.005185724507717149
2008-04-02,7.51425465281641,0.16502382820308004,0.12701138800937972,0.5230777656952004,0.30269791950261027,0.0222061789880863
2008-04-03,7.39326309476384,-0.12099155805257045,-0.2860153862556505,0.18170636145003982,0.0820447103442099,-0.01623264407258329
2008-04-04,7.28619171470238,-0.10707138006146,0.01392017799111045,-0.025026669717250094,-0.06303910991095041,-0.014588181960608182
2008-04-05,7.27309259599952,-0.013099118702859514,0.09397226135860048,-0.07613822861380992,-0.24116205681688996,-0.00179941842714193
2008-04-06,7.16857989726403,-0.10451269873548963,-0.09141358003263012,-0.3456747555523796,-0.22468319749980914,-0.014474019317544107
2008-04-07,7.61134771740362,0.44276782013958993,0.5472805188750796,0.2180846226397808,0.3251560027012408,0.05993268116059203
2008-04-08,7.61775957660851,0.006411859204889403,-0.4363559609347005,0.3315678619061302,0.3446669806089897,0.0008420532418562665
2008-04-09,7.42595365707754,-0.19180591953097004,-0.19821777873585944,0.15286106107801967,0.2573737598135093,-0.02550119254390104
2008-04-10,8.18200013629341,0.756046479215871,0.947852398746841,1.0134202390293803,0.5706524188897903,0.09695552106005412
2008-04-11,7.39939808333135,-0.7826020529620603,-1.5386485321779313,-0.21194963407226997,-0.21836149327715937,-0.10053797935343844
2008-04-12,7.1066061377273,-0.2927919456040504,0.4898101073580099,-0.5111534388812098,-0.31934751935023975,-0.040373863423570855
2008-04-13,7.08086789669078,-0.025738241036520115,0.2670537045675303,-0.34508576038675987,-1.1011322396026308,-0.0036283089167623572
2008-04-14,7.42117752859539,0.34030963190460994,0.36604787294113006,-0.7608226076980209,0.02177944526403941,0.04694125669336935
2008-04-15,7.49164547360513,0.07046794500974052,-0.2698416868948694,0.09224739027377993,0.38503933587783035,0.009450721636311776
2008-04-16,7.38585107812521,-0.10579439547992031,-0.17626234048966083,0.27924494039791004,0.30498318143443015,-0.01422230929709567
2008-04-17,7.68294316987829,0.29709209175307993,0.40288648723300025,0.6020752731875101,0.26176564128290014,0.03943654548837694
2008-04-18,7.6889133368648,0.005970166986510428,-0.2911219247665695,0.26773580826941057,0.19726786325967005,0.0007767659402850846
2008-04-19,7.2591161280971,-0.42979720876770067,-0.4357673757542111,-0.23252934550803062,-0.1267349500281103,-0.05752138894843983
2008-04-20,8.14496941708788,0.8858532889907806,1.3156504977584813,0.7591183389626703,0.4620262472095904,0.11514241125488511
2008-04-21,8.71391062849392,0.5689412114060399,-0.3169120775847407,1.0309674586156303,1.02499729162912,0.06752018432095097
2008-04-22,8.09101504171053,-0.6228955867833896,-1.1918367981894296,0.40210170484573027,0.8318989136134309,-0.07416647966888767
2008-04-23,7.84031298332016,-0.2507020583903703,0.37219352839301933,0.5811968552230606,-0.30465643376772,-0.031475436983566585
2008-04-24,7.64873978895624,-0.1915731943639205,0.05912886402644979,-0.4962296281316405,-1.0651708395376804,-0.02473785410871443
2008-04-25,8.02092771898158,0.37218793002534056,0.5637611243892611,-0.6929829095123399,-0.07008732272895024,0.04751319007337251
2008-04-26,7.83002808253384,-0.19089963644774066,-0.5630875664730812,-0.2609869591766909,-0.010284900786320605,-0.024087994345212582
2008-04-27,7.72753511047545,-0.10249297205839003,0.08840666438935063,-0.11277787284471064,0.07879532151920987,-0.013176157938017852
2008-04-28,7.83597458172157,0.10843947124612008,0.2109324433045101,0.18723479276532995,-0.1849531372600106,0.013935317705926042
2008-04-29,7.62657020629066,-0.20940437543090962,-0.3178438466770297,-0.39435751269092023,-0.20345787624317957,-0.027087026307762052
2008-04-30,7.64444076155657,0.01787055526590997,0.2272749306968196,-0.1855873209772696,-0.08309434891887957,0.002340455842909872
2008-05-01,7.54855597916987,-0.09588478238670017,-0.11375533765261014,-0.17897913130557974,-0.2874186025516998,-0.012622401898734203
2008-05-02,7.44073370738926,-0.1078222717806101,-0.011937489393909928,-0.3952408743323099,-0.1858364989014003,-0.014386823363822465
2008-05-03,7.07326971745971,-0.36746398992954976,-0.25964171814893966,-0.5533004888309501,-0.57117104409686,-0.05064660985158609
2008-05-04,7.02642680869964,-0.04684290876006969,0.32062108116948007,-0.6180139528569297,-0.5221291704702296,-0.0066445516775719415
2008-05-05,7.39203156751459,0.3656047588149498,0.4124476675750195,-0.15652441165527975,-0.04870213987466965,0.05072430578924325
2008-05-06,7.29301767977278,-0.09901388774181008,-0.4646186465567599,-0.14771602761647973,0.21974796231307003,-0.01348519661694203
2008-05-07,7.36137542897735,0.06835774920457016,0.16737163694638024,0.2881057115176402,0.3349486202777099,0.00932938600780564
2008-05-08,7.51261754467451,0.15124211569715929,0.08288436649258912,0.48619073597486917,0.12058597715991937,0.020337152066380204
2008-05-09,7.46049030582534,-0.052127238849169366,-0.20336935454632865,0.06845873831075,0.16747262605256008,-0.006962809587245378
2008-05-10,7.11476944836646,-0.3457208574588799,-0.29359361860971056,-0.17824823140631985,-0.24660598061089,-0.04744830928330512
2008-05-11,7.12528309151071,0.010513643144249407,0.35623450060312933,-0.2360923374666406,-0.3873344531637999,0.0014766300932063103
2008-05-12,7.45587668749182,0.33059359598111016,0.32007995283686075,-0.05674085718268973,-0.004613618333520364,0.045353081044489985
2008-05-13,7.31721240835984,-0.1386642791319801,-0.46925787511309025,-0.14327789746550046,0.20244295999337947,-0.018773101638404732
2008-05-14,7.41034709782102,0.09313468946118064,0.23179896859316074,0.2955776494545601,0.2850640063103107,0.01264784310880307
2008-05-15,7.40245152081824,-0.007895577002780207,-0.10103026646396085,0.2771684293075305,-0.05342516667357966,-0.0010660480782602733
2008-05-16,7.29437729928882,-0.10807422152941992,-0.10017864452663972,-0.16149938820299958,-0.022835109071019488,-0.014707413545505421
2008-05-17,6.98933526597456,-0.30504203331426005,-0.19696781178484013,-0.32787714238527954,-0.4210118318464602,-0.042718364532476016
2008-05-18,6.99301512293296,0.0036798569583993412,0.3087218902726594,-0.41733197488806084,-0.40943639788528063,0.0005263574350529154
2008-05-19,7.4312996751559,0.4382845522229406,0.43460469526454126,0.02884815433765997,0.1369223758670799,0.06078895476353985
2008-05-20,7.36201055125973,-0.06928912389617015,-0.5075736761191108,0.06763325197090975,0.3726752852851698,-0.009367697903090555
2008-05-21,7.454719949364,0.0927093981042697,0.16199852200043985,0.4653846833894395,0.46170482643104016,0.012514313872018956
2008-05-22,7.36833968631138,-0.08638026305261981,-0.1790896611568895,0.37532456337842035,-0.06295998884452025,-0.011654981223568228
2008-05-23,7.14361760270412,-0.22472208360725965,-0.13834182055463984,-0.2876820724517799,-0.21839294855560976,-0.030973085725387373
2008-05-24,6.8351845861473,-0.3084330165568199,-0.08371093294956022,-0.5268259651124296,-0.6195353632166993,-0.04413583925313502
2008-05-25,6.89060912014717,0.055424533999869574,0.36385755055668945,-0.5641108292168298,-0.47773056616420995,0.008076011694033047
2008-05-26,6.97447891102505,0.0838697908778796,0.028445256878010028,-0.39386077528633034,-0.1691386916790707,0.012098129294495497
2008-05-27,7.26612877955645,0.2916498685314002,0.20778007765352058,0.12251117685232948,0.43094419340914936,0.040966040405402415
2008-05-28,7.27031288607902,0.0041841065225698415,-0.28746576200883034,0.4351282999317192,0.3797037659318496,0.0005756713691511539
2008-05-29,7.26542972325395,-0.004883162825069398,-0.00906726934763924,0.3748206031067802,0.2909508122289006,-0.0006718835273864521
2008-05-30,7.15773548424991,-0.10769423900404007,-0.10281107617897067,0.18325657322486055,-0.10839329530653963,-0.014933787268840648
2008-05-31,6.86589107488344,-0.2918444093664698,-0.18415017036242975,-0.40023770467300945,-0.4044218111955793,-0.04162782730982828
2008-06-03,7.15383380157884,0.2879427266954,0.5797871360618698,-0.1164790845001793,-0.1115959216751099,0.041082578540834636
2008-06-04,7.21670948670946,0.06287568513061981,-0.2250670415647802,-0.04872023654449009,0.05897400245954998,0.008750690226807745
2008-06-05,7.20191631753163,-0.014793169177830023,-0.07766885430844983,0.044180833281719956,0.3360252426481898,-0.0020519534342930967
2008-06-06,7.21229446850034,0.010378150968709754,0.025171320146539777,0.34640339361689954,0.05846066692149954,0.0014399890380518698
2008-06-07,7.18614430452233,-0.026150163978010177,-0.03652831494671993,0.03231050294348936,-0.030565182187130446,-0.003632365028251483
2008-06-08,6.82001636467413,-0.3661279398481998,-0.3399777758701896,-0.39669312203533025,-0.3818999528575002,-0.052292898466693494
2008-06-09,6.88243747099785,0.06242110632372011,0.4285490461719199,-0.3194788465337801,-0.32985699750248987,0.009111001412086539
2008-06-10,7.18311170174328,0.30067423074542976,0.23825312442170965,-0.029182766757060108,-0.003032602779049931,0.04275980104312893
2008-06-11,7.24279792279376,0.05968622105048027,-0.2409880096949495,0.05665361827143034,0.42278155811963014,0.008274911348242542
2008-06-12,7.1929342212158,-0.049863701577960384,-0.10954992262844065,0.37291785654166976,0.31049675021794965,-0.006908399157940837
2008-06-13,7.18387071506245,-0.00906350615334972,0.040800195424610664,0.3014332440645999,0.0007590133191701653,-0.0012608514053356057
2008-06-14,6.97073007814353,-0.2131406369189195,-0.20407713076556977,-0.21238162359974933,-0.2720678446502296,-0.030118369529865907
2008-06-15,6.9177056098353,-0.053024468308230155,0.16011616861068934,-0.32509231295845975,-0.27522861138049937,-0.00763580969584865
2008-06-16,7.22256601882217,0.30486040898686984,0.3578848772951,0.02963179760637047,0.03869530375972019,0.043126138653301505
2008-06-17,7.35691824235602,0.1343522235338499,-0.17050818545301993,0.1730475272935701,0.3861881642124896,0.018430833950524805
2008-06-18,7.24279792279376,-0.11412031956225999,-0.2484725430961099,0.2720678446502296,0.32509231295845975,-0.01563354281483531
2008-06-19,7.22329567956231,-0.019502243231450223,0.09461807633080976,0.30559006972700953,0.0007296607401396926,-0.002696271098810321
2008-06-20,7.16317239084664,-0.060123288715669965,-0.04062104548421974,-0.05939362797553027,-0.19374585150938017,-0.00835835987675071
2008-06-21,7.24136628332232,0.07819389247567976,0.13831718119134973,-0.11555195903370041,-0.0014316394714404268,0.01085694756687694
2008-06-22,6.98656645940643,-0.2547998239158895,-0.33299371639156927,-0.25623146338732994,-0.23672922015587972,-0.035820673719936025
2008-06-23,6.96318998587024,-0.023376473536189657,0.23142335037969985,-0.2601056936920694,-0.1999824049763994,-0.0033515273918511834
2008-06-24,7.25063551189868,0.2874455260284394,0.3108219995646291,0.08746312105204002,0.009269228576360256,0.04045142119074607
2008-06-25,7.1608459066643,-0.08978960523437962,-0.37723513126281905,-0.08052037665801937,0.17427944725787015,-0.01246100445551801
2008-06-26,7.13249755166004,-0.02834835500426003,0.06144125023011959,0.14593109225361012,0.16930756578979977,-0.0039666565429123946
2008-06-27,7.09174211509515,-0.04075543656488989,-0.012407081560629862,0.12855212922490988,-0.15889339680352954,-0.005730436079052881
2008-06-28,7.01211529430638,-0.07962682078877048,-0.03887138422388059,-0.23852021759230002,-0.1487306123579204,-0.011291615409086964
2008-06-29,6.85751406254539,-0.1546012317609895,-0.07497441097221902,-0.3033318441189099,-0.27498348911464987,-0.02229441484340855
2008-06-30,6.82762923450285,-0.029884828042540335,0.12471640371844916,-0.3048683171571902,-0.2641128805923003,-0.0043674917972333915
2008-07-02,7.13009851012558,0.3024692756227303,0.33235410366527063,0.03835639503042998,0.11798321581920046,0.0433475479063099
2008-07-03,7.27724772663148,0.14714921650590007,-0.15532005911683022,0.26513243232510053,0.41973366408609003,0.020427680579772955
2008-07-04,7.03878354138854,-0.23846418524294055,-0.3856134017488406,0.18126947884314948,0.2111543068856898,-0.03331736837421029
2008-07-05,6.89060912014717,-0.1481744212413698,0.09028976400157074,0.06297988564432,-0.2394893899784103,-0.021275875297843028
2008-07-06,6.95749737087695,0.06688825072977966,0.21506267197114948,-0.17260113924863063,-0.3197503557545307,0.009660349009160907
2008-07-07,7.29573507274928,0.3382377018723304,0.2713494511425507,0.018487346117799675,0.2569515313607402,0.04747010427740883
2008-07-08,7.49720722320332,0.2014721504540402,-0.13676555141829017,0.45842368181478044,0.6065981030561503,0.027240640143746386
2008-07-09,7.31055015853442,-0.18665706466889986,-0.3881292151229401,0.4199410383872504,0.3530527876574707,-0.02521204894056006
2008-07-10,7.20489251020467,-0.10565764832975066,0.0809994163391492,0.24739513932772006,-0.09084256254461032,-0.014558221452912301
2008-07-11,7.22256601882217,0.01767350861750039,0.12333115694725105,-0.07316905392710993,-0.27464120438115014,0.002449983470374617
2008-07-12,7.25770767716004,0.03514165833786986,0.017468149720369475,-0.23949954604328028,-0.05284248137438041,0.004853737997892793
2008-08-01,7.42595365707754,0.1682459799174998,0.13310432157962993,0.11540349854311938,0.22106114687287004,0.02291708307437701
2008-08-02,7.11720550316434,-0.3087481539132,-0.4769941338306998,-0.08768700704032995,-0.10536051565783033,-0.04246595223420546
2008-08-03,7.24992553671799,0.13272003355365047,0.44146818746685046,0.02735951789582014,-0.007782140442049723,0.01847603514565921
2008-08-04,8.27690348126706,1.0269779445490705,0.8942579109954201,1.0191958041070208,0.850949824189521,0.13247772474211583
2008-08-05,7.60638738977265,-0.6705160914944104,-1.697494036043481,0.18043373269511065,0.48918188660831063,-0.08448058242043333
2008-08-06,7.64396194900253,0.03757455922987951,0.7080906507242899,0.5267564458381901,0.39403641228453967,0.004927708136809095
2008-08-07,8.01234963932779,0.3683876903252594,0.3308131310953799,0.7624241026097991,-0.26455384193927145,0.047068007833375614
2008-08-08,7.93020620668468,-0.0821434326431092,-0.4505311229683686,-0.34669727458238064,0.32381881691202974,-0.010305017634482994
2008-08-09,7.50878717063428,-0.4214190360504002,-0.339275603407291,-0.09760021913837047,-0.13517477836824998,-0.05460508119451246
2008-08-10,7.52131798019924,0.012530809564959888,0.4339498456153601,-0.1226439688032901,-0.4910316591285495,0.0016674284501019265
2008-08-11,7.58984151218266,0.06852353198341987,0.055992722418459984,-0.42250812714512964,-0.34036469450202045,0.009069324124876932
2008-08-12,7.50052948539529,-0.08931202678736927,-0.15783555877078914,-0.4296767212893897,-0.00825768523898951,-0.011837093951125421
2008-08-13,7.37023064180708,-0.13029884358821064,-0.040986816800841375,-0.13855652882720015,-0.15108733839216004,-0.017524615709367586
2008-08-14,7.38523092306657,0.015000281259490045,0.1452991248477007,-0.13608705713267,-0.20461058911608987,0.0020331843041214714
2008-08-15,7.30249642372733,-0.0827344993392396,-0.09773478059872964,-0.28734508845532947,-0.1980330616679602,-0.011265919150808879
