timestamp,value,label
1606599044000,17.6806,0.0
1606599104000,17.6828,0.0
1606599164000,17.6772,0.0
1606599224000,17.6794,0.0
1606599284000,17.6802,0.0
1606599344000,17.6811,0.0
1606599404000,17.6851,0.0
1606599464000,17.6853,0.0
1606599524000,17.6899,0.0
1606599584000,17.6902,0.0
1606599644000,17.6919,0.0
1606599704000,17.6752,0.0
1606599764000,17.6758,0.0
1606599824000,17.6784,0.0
1606599884000,17.6796,0.0
1606599944000,17.6803,0.0
1606600004000,17.6808,0.0
1606600064000,17.6823,0.0
1606600124000,17.6844,0.0
1606600184000,17.6866,0.0
1606600244000,17.6869,0.0
1606600304000,17.6879,0.0
1606600364000,17.6908,0.0
1606600424000,17.6908,0.0
1606600484000,17.6931,0.0
1606600544000,17.6929,0.0
1606600604000,17.6946,0.0
1606600664000,17.6953,0.0
1606600724000,17.6986,0.0
1606600784000,17.6989,0.0
1606600844000,17.6999,0.0
1606600904000,17.6999,0.0
1606600964000,17.7016,0.0
1606601024000,17.685,0.0
1606601084000,17.6867,0.0
1606601144000,17.6879,0.0
1606601204000,17.6893,0.0
1606601264000,17.6889,0.0
1606601324000,17.6894,0.0
1606601384000,17.6919,0.0
1606601444000,17.6952,0.0
1606601504000,17.6991,0.0
1606601564000,17.699,0.0
1606601624000,17.7043,0.0
1606601684000,17.7024,0.0
1606601744000,17.7038,0.0
1606601804000,17.7052,0.0
1606601864000,17.7204,0.0
1606601924000,17.7236,0.0
1606601984000,17.7234,0.0
1606602044000,17.7248,0.0
1606602104000,17.7266,0.0
1606602164000,17.7299,0.0
1606602224000,17.7323,0.0
1606602284000,17.713,0.0
1606602344000,17.6959,0.0
1606602404000,17.6929,0.0
1606602464000,17.6938,0.0
1606602524000,17.6952,0.0
1606602584000,17.6944,0.0
1606602644000,17.6955,0.0
1606602704000,17.6963,0.0
1606602764000,17.6968,0.0
1606602824000,17.6963,0.0
1606602884000,17.701,0.0
1606602944000,17.7006,0.0
1606603004000,17.7021,0.0
1606603064000,17.7029,0.0
1606603124000,17.7056,0.0
1606603184000,17.7076,0.0
1606603244000,17.7077,0.0
1606603304000,17.7083,0.0
1606603364000,17.7105,0.0
1606603424000,17.7102,0.0
1606603484000,17.7126,0.0
1606603544000,17.7147,0.0
1606603604000,17.6963,0.0
1606603664000,17.6979,0.0
1606603724000,17.699,0.0
1606603784000,17.6999,0.0
1606603844000,17.7016,0.0
1606603904000,17.7023,0.0
1606603964000,17.7045,0.0
1606604024000,17.7065,0.0
1606604084000,17.706,0.0
1606604144000,17.7076,0.0
1606604204000,17.7102,0.0
1606604264000,17.7122,0.0
1606604324000,17.7152,0.0
1606604384000,17.7161,0.0
1606604444000,17.7182,0.0
1606604504000,17.7203,0.0
1606604564000,17.7201,0.0
1606604624000,17.7216,0.0
1606604684000,17.7276,0.0
1606604744000,17.7272,0.0
1606604804000,17.7286,0.0
1606604864000,17.7108,0.0
1606604924000,17.7138,0.0
1606604984000,17.7139,0.0
1606605044000,17.7142,0.0
1606605104000,17.7157,0.0
1606605164000,17.7173,0.0
1606605224000,17.7191,0.0
1606605284000,17.7205,0.0
1606605344000,17.7229,0.0
1606605404000,17.7226,0.0
1606605464000,17.7244,0.0
1606605524000,17.7269,0.0
1606605584000,17.7285,0.0
1606605644000,17.729,0.0
1606605704000,17.7304,0.0
1606605764000,17.7329,0.0
1606605824000,17.7342,0.0
1606605884000,17.735,0.0
1606605944000,17.7342,0.0
1606606004000,17.7352,0.0
1606606064000,17.7171,0.0
1606606124000,17.7173,0.0
1606606184000,17.7208,0.0
1606606244000,17.721,0.0
1606606304000,17.7224,0.0
1606606364000,17.7218,0.0
1606606424000,17.7228,0.0
1606606484000,17.7239,0.0
1606606544000,17.7259,0.0
1606606604000,17.7283,0.0
1606606664000,17.7296,0.0
1606606724000,17.7325,0.0
1606606784000,17.7301,0.0
1606606844000,17.7341,0.0
1606606904000,17.7367,0.0
1606606964000,17.719,0.0
1606607024000,17.7207,0.0
1606607084000,17.7212,0.0
1606607144000,17.7215,0.0
1606607204000,17.7259,0.0
1606607264000,17.7279,0.0
1606607324000,17.7082,0.0
1606607384000,17.711,0.0
1606607444000,17.7136,0.0
1606607504000,17.7155,0.0
1606607564000,17.7154,0.0
1606607624000,17.7168,0.0
1606607684000,17.7187,0.0
1606607744000,17.7219,0.0
1606607804000,17.7141,0.0
1606607864000,17.7149,0.0
1606607924000,17.7173,0.0
1606607984000,17.7181,0.0
1606608044000,17.7183,0.0
1606608104000,17.7213,0.0
1606608164000,17.7201,0.0
1606608224000,17.7198,0.0
1606608284000,17.7236,0.0
1606608344000,17.7234,0.0
1606608404000,17.7248,0.0
1606608464000,17.7061,0.0
1606608524000,17.7109,0.0
1606608584000,17.7108,0.0
1606608644000,17.715,0.0
1606608704000,17.7128,0.0
1606608764000,17.7138,0.0
1606608824000,17.7173,0.0
1606608884000,17.7171,0.0
1606608944000,17.7175,0.0
1606609004000,17.7197,0.0
1606609064000,17.7217,0.0
1606609124000,17.7249,0.0
1606609184000,17.7252,0.0
1606609244000,17.7283,0.0
1606609304000,17.7296,0.0
1606609364000,17.7326,0.0
1606609424000,17.7347,0.0
1606609484000,17.7176,0.0
1606609544000,17.7191,0.0
1606609604000,17.7205,0.0
1606609664000,17.7246,0.0
1606609724000,17.7269,0.0
1606609784000,17.7265,0.0
1606609844000,17.73,0.0
1606609904000,17.7319,0.0
1606609964000,17.7331,0.0
1606610024000,17.7345,0.0
1606610084000,17.737000000000005,0.0
1606610144000,17.7374,0.0
1606610204000,17.7388,0.0
1606610264000,17.7398,0.0
1606610324000,17.7443,0.0
1606610384000,17.7439,0.0
1606610444000,17.7474,0.0
1606610504000,17.7288,0.0
1606610564000,17.7301,0.0
1606610624000,17.7326,0.0
1606610684000,17.7335,0.0
1606610744000,17.7359,0.0
1606610804000,17.7363,0.0
1606610864000,17.7397,0.0
1606610924000,17.7407,0.0
1606610984000,17.7409,0.0
1606611044000,17.7413,0.0
1606611104000,17.7435,0.0
1606611164000,17.7467,0.0
1606611224000,17.7478,0.0
1606611284000,17.7289,0.0
1606611344000,17.7308,0.0
1606611404000,17.7331,0.0
1606611464000,17.7353,0.0
1606611524000,17.7171,0.0
1606611584000,17.7161,0.0
1606611644000,17.7185,0.0
1606611704000,17.7186,0.0
1606611764000,17.7213,0.0
1606611824000,17.7232,0.0
1606611884000,17.7252,0.0
1606611944000,17.7249,0.0
1606612004000,17.7268,0.0
1606612064000,17.7274,0.0
1606612124000,17.7282,0.0
1606612184000,17.7318,0.0
1606612244000,17.7343,0.0
1606612304000,17.7337,0.0
1606612364000,17.7376,0.0
1606612424000,17.7382,0.0
1606612484000,17.7402,0.0
1606612544000,17.7402,0.0
1606612604000,17.7432,0.0
1606612664000,17.7271,0.0
1606612724000,17.7235,0.0
1606612784000,17.7267,0.0
1606612844000,17.7291,0.0
1606612904000,17.7304,0.0
1606612964000,17.7323,0.0
1606613024000,17.7329,0.0
1606613084000,17.7342,0.0
1606613144000,17.7359,0.0
1606613204000,17.7371,0.0
1606613264000,17.7391,0.0
1606613324000,17.7397,0.0
1606613384000,17.7425,0.0
1606613444000,17.7432,0.0
1606613504000,17.7456,0.0
1606613564000,17.7465,0.0
1606613624000,17.7467,0.0
1606613684000,17.7482,0.0
1606613744000,17.7504,0.0
1606613804000,17.7516,0.0
1606613864000,17.7533,0.0
1606613924000,17.7348,0.0
1606613984000,17.7359,0.0
1606614044000,17.7365,0.0
1606614104000,17.7384,0.0
1606614164000,17.7391,0.0
1606614224000,17.7402,0.0
1606614284000,17.7439,0.0
1606614344000,17.7431,0.0
1606614404000,17.7482,0.0
1606614464000,17.748,0.0
1606614524000,17.7482,0.0
1606614584000,17.7503,0.0
1606614644000,17.7519,0.0
1606614704000,17.7534,0.0
1606614764000,17.7554,0.0
1606614824000,17.7573,0.0
1606614884000,17.7583,0.0
1606614944000,17.7592,0.0
1606615004000,17.7608,0.0
1606615064000,17.7627,0.0
1606615124000,17.7422,0.0
1606615184000,17.7459,0.0
1606615244000,17.7472,0.0
1606615304000,17.748,0.0
1606615364000,17.7488,0.0
1606615424000,17.752,0.0
1606615484000,17.7544,0.0
1606615544000,17.7553,0.0
1606615604000,17.7564,0.0
1606615664000,17.7586,0.0
1606615724000,17.7601,0.0
1606615784000,17.7609,0.0
1606615844000,17.7611,0.0
1606615904000,17.762999999999995,0.0
1606615964000,17.7451,0.0
1606616024000,17.7466,0.0
1606616084000,17.7476,0.0
1606616144000,17.7499,0.0
1606616204000,17.7518,0.0
1606616265000,17.7528,0.0
1606616324000,17.7337,0.0
1606616384000,17.7358,0.0
1606616444000,17.738,0.0
1606616504000,17.7394,0.0
1606616564000,17.7396,0.0
1606616624000,17.7406,0.0
1606616684000,17.7409,0.0
1606616744000,17.7442,0.0
1606616804000,17.7432,0.0
1606616864000,17.7454,0.0
1606616924000,17.7463,0.0
1606616984000,17.7463,0.0
1606617044000,17.7466,0.0
1606617104000,17.7475,0.0
1606617164000,17.7513,0.0
1606617224000,17.7557,0.0
1606617284000,17.7554,0.0
1606617344000,17.7557,0.0
1606617404000,17.7556,0.0
1606617464000,17.7567,0.0
1606617524000,17.7592,0.0
1606617584000,17.7411,0.0
1606617644000,17.7427,0.0
1606617704000,17.7444,0.0
1606617764000,17.745,0.0
1606617824000,17.7482,0.0
1606617884000,17.7474,0.0
1606617944000,17.7489,0.0
1606618004000,17.7521,0.0
1606618064000,17.7536,0.0
1606618124000,17.7537,0.0
1606618184000,17.755,0.0
1606618244000,17.7585,0.0
1606618304000,17.7593,0.0
1606618364000,17.7583,0.0
1606618424000,17.7606,0.0
1606618484000,17.762,0.0
1606618544000,17.7627,0.0
1606618604000,17.7644,0.0
1606618664000,17.7656,0.0
1606618724000,17.7664,0.0
1606618784000,17.7498,0.0
1606618844000,17.7506,0.0
1606618904000,17.7522,0.0
1606618964000,17.7531,0.0
1606619024000,17.7558,0.0
1606619084000,17.7564,0.0
1606619144000,17.758,0.0
1606619204000,17.7592,0.0
1606619264000,17.7616,0.0
1606619324000,17.7628,0.0
1606619384000,17.7662,0.0
1606619444000,17.7675,0.0
1606619504000,17.7676,0.0
1606619564000,17.7687,0.0
1606619624000,17.7695,0.0
1606619685000,17.7704,0.0
1606619744000,17.7736,0.0
1606619804000,17.7743,0.0
1606619865000,17.7741,0.0
1606619924000,17.7749,0.0
1606619984000,17.7775,0.0
1606620044000,17.7585,0.0
1606620104000,17.7602,0.0
1606620164000,17.762,0.0
1606620224000,17.7643,0.0
1606620284000,17.7663,0.0
1606620344000,17.7664,0.0
1606620404000,17.7693,0.0
1606620464000,17.7689,0.0
1606620524000,17.7729,0.0
1606620584000,17.773,0.0
1606620644000,17.7747,0.0
1606620704000,17.774,0.0
1606620764000,17.7766,0.0
1606620824000,17.7784,0.0
1606620884000,17.7804,0.0
1606620944000,17.7615,0.0
1606621004000,17.7643,0.0
1606621064000,17.7661,0.0
1606621124000,17.7647,0.0
1606621184000,17.768,0.0
1606621244000,17.7686,0.0
1606621304000,17.7512,0.0
1606621364000,17.7516,0.0
1606621424000,17.7538,0.0
1606621484000,17.7547,0.0
1606621544000,17.7557,0.0
1606621604000,17.7573,0.0
1606621664000,17.7582,0.0
1606621724000,17.7605,0.0
1606621784000,17.7628,0.0
1606621844000,17.7612,0.0
1606621904000,17.7638,0.0
1606621964000,17.7637,0.0
1606622024000,17.7647,0.0
1606622084000,17.7681,0.0
1606622144000,17.7707,0.0
1606622204000,17.7693,0.0
1606622264000,17.7718,0.0
1606622324000,17.7732,0.0
1606622384000,17.7749,0.0
1606622444000,17.7759,0.0
1606622504000,17.7773,0.0
1606622564000,17.7592,0.0
1606622624000,17.7606,0.0
1606622684000,17.762999999999995,0.0
1606622744000,17.7626,0.0
1606622804000,17.7658,0.0
1606622864000,17.7668,0.0
1606622924000,17.7689,0.0
1606622984000,17.7688,0.0
1606623044000,17.7724,0.0
1606623104000,17.7712,0.0
1606623164000,17.772000000000006,0.0
1606623224000,17.7756,0.0
1606623284000,17.7767,0.0
1606623344000,17.7791,0.0
1606623404000,17.7774,0.0
1606623464000,17.7784,0.0
1606623524000,17.7787,0.0
1606623584000,17.7803,0.0
1606623644000,17.782,0.0
1606623704000,17.7833,0.0
1606623764000,17.7655,0.0
1606623824000,17.768,0.0
1606623884000,17.7685,0.0
1606623944000,17.7714,0.0
1606624004000,17.7706,0.0
1606624064000,17.7727,0.0
1606624124000,17.7751,0.0
1606624184000,17.7747,0.0
1606624244000,17.7786,0.0
1606624304000,17.7791,0.0
1606624364000,17.7825,0.0
1606624424000,17.7832,0.0
1606624484000,17.7846,0.0
1606624544000,17.7855,0.0
1606624604000,17.7869,0.0
1606624664000,17.7893,0.0
1606624724000,17.7907,0.0
1606624784000,17.7933,0.0
1606624844000,17.7932,0.0
1606624904000,17.7951,0.0
1606624964000,17.7796,0.0
1606625024000,17.779,0.0
1606625084000,17.779,0.0
1606625144000,17.7805,0.0
1606625204000,17.7826,0.0
1606625264000,17.7823,0.0
1606625324000,17.7861,0.0
1606625384000,17.7866,0.0
1606625444000,17.7877,0.0
1606625504000,17.7881,0.0
1606625564000,17.79,0.0
1606625624000,17.792,0.0
1606625684000,17.7935,0.0
1606625744000,17.7949,0.0
1606625804000,17.7962,0.0
1606625864000,17.7967,0.0
1606625924000,17.7792,0.0
1606625984000,17.7804,0.0
1606626044000,17.7813,0.0
1606626104000,17.7826,0.0
1606626164000,17.7849,0.0
1606626224000,17.7657,0.0
1606626284000,17.7665,0.0
1606626344000,17.7678,0.0
1606626404000,17.7693,0.0
1606626464000,17.771,0.0
1606626524000,17.7726,0.0
1606626584000,17.7734,0.0
1606626644000,17.7731,0.0
1606626704000,17.7751,0.0
1606626764000,17.7765,0.0
1606626824000,17.7791,0.0
1606626884000,17.7813,0.0
1606626944000,17.7815,0.0
1606627004000,17.7815,0.0
1606627064000,17.7846,0.0
1606627124000,17.7862,0.0
1606627184000,17.7878,0.0
1606627244000,17.7892,0.0
1606627304000,17.7714,0.0
1606627364000,17.7737,0.0
1606627424000,17.7749,0.0
1606627484000,17.7767,0.0
1606627544000,17.7779,0.0
1606627604000,17.7802,0.0
1606627664000,17.7803,0.0
1606627724000,17.782,0.0
1606627784000,17.7838,0.0
1606627844000,17.7864,0.0
1606627904000,17.7845,0.0
1606627964000,17.785999999999994,0.0
1606628024000,17.7846,0.0
1606628084000,17.785999999999994,0.0
1606628144000,17.7884,0.0
1606628204000,17.7905,0.0
1606628264000,17.7911,0.0
1606628324000,17.7925,0.0
1606628384000,17.7959,0.0
1606628444000,17.7772,0.0
1606628504000,17.7775,0.0
1606628564000,17.7813,0.0
1606628624000,17.7822,0.0
1606628684000,17.7835,0.0
1606628744000,17.7857,0.0
1606628804000,17.787,0.0
1606628864000,17.7887,0.0
1606628924000,17.7894,0.0
1606628984000,17.7904,0.0
1606629044000,17.7937,0.0
1606629104000,17.7999,0.0
1606629164000,17.7968,0.0
1606629224000,17.7988,0.0
1606629284000,17.8002,0.0
1606629344000,17.8019,0.0
1606629404000,17.8045,0.0
1606629464000,17.7872,0.0
1606629524000,17.7887,0.0
1606629584000,17.7895,0.0
1606629644000,17.7912,0.0
1606629704000,17.7938,0.0
1606629764000,17.7948,0.0
1606629824000,17.7974,0.0
1606629884000,17.8004,0.0
1606629944000,17.8004,0.0
1606630004000,17.8013,0.0
1606630064000,17.8029,0.0
1606630124000,17.8053,0.0
1606630184000,17.8065,0.0
1606630244000,17.8082,0.0
1606630304000,17.8103,0.0
1606630364000,17.7916,0.0
1606630424000,17.7923,0.0
1606630484000,17.7952,0.0
1606630544000,17.7967,0.0
1606630604000,17.7778,0.0
1606630664000,17.7771,0.0
1606630724000,17.7797,0.0
1606630784000,17.7806,0.0
1606630844000,17.7835,0.0
1606630904000,17.784000000000006,0.0
1606630964000,17.7863,0.0
1606631024000,17.7892,0.0
1606631084000,17.7883,0.0
1606631144000,17.7915,0.0
1606631204000,17.793,0.0
1606631264000,17.7947,0.0
1606631324000,17.7954,0.0
1606631384000,17.7981,0.0
1606631444000,17.7997,0.0
1606631504000,17.801,0.0
1606631564000,17.8026,0.0
1606631624000,17.8036,0.0
1606631684000,17.7856,0.0
1606631744000,17.7876,0.0
1606631804000,17.7883,0.0
1606631864000,17.7911,0.0
1606631924000,17.7925,0.0
1606631984000,17.7956,0.0
1606632044000,17.7967,0.0
1606632104000,17.7971,0.0
1606632164000,17.7974,0.0
1606632224000,17.7999,0.0
1606632284000,17.801,0.0
1606632344000,17.8034,0.0
1606632404000,17.8031,0.0
1606632464000,17.8064,0.0
1606632524000,17.8077,0.0
1606632584000,17.8097,0.0
1606632644000,17.8098,0.0
1606632704000,17.812,0.0
1606632764000,17.7943,0.0
1606632824000,17.7961,0.0
1606632884000,17.7984,0.0
1606632944000,17.7986,0.0
1606633004000,17.8001,0.0
1606633064000,17.8018,0.0
1606633124000,17.8039,0.0
1606633184000,17.8046,0.0
1606633244000,17.8077,0.0
1606633304000,17.8077,0.0
1606633364000,17.8097,0.0
1606633424000,17.8097,0.0
1606633484000,17.8113,0.0
1606633544000,17.8154,0.0
1606633604000,17.8152,0.0
1606633664000,17.8171,0.0
1606633724000,17.8185,0.0
1606633784000,17.8201,0.0
1606633844000,17.8017,0.0
1606633904000,17.8029,0.0
1606633964000,17.804000000000006,0.0
1606634024000,17.8065,0.0
1606634084000,17.8082,0.0
1606634144000,17.809,0.0
1606634204000,17.8118,0.0
1606634264000,17.8138,0.0
1606634324000,17.8161,0.0
1606634384000,17.8187,0.0
1606634444000,17.8208,0.0
1606634504000,17.8213,0.0
1606634564000,17.8253,0.0
1606634624000,17.8252,0.0
1606634684000,17.8078,0.0
1606634744000,17.8073,0.0
1606634804000,17.8108,0.0
1606634864000,17.8115,0.0
1606634924000,17.7928,0.0
1606634984000,17.7947,0.0
1606635044000,17.7984,0.0
1606635104000,17.7989,0.0
1606635164000,17.8,0.0
1606635224000,17.8018,0.0
1606635284000,17.804000000000006,0.0
1606635344000,17.804000000000006,0.0
1606635404000,17.8055,0.0
1606635464000,17.8081,0.0
1606635524000,17.8098,0.0
1606635584000,17.8112,0.0
1606635644000,17.8135,0.0
1606635704000,17.8138,0.0
1606635764000,17.815,0.0
1606635824000,17.8161,0.0
1606635884000,17.817999999999994,0.0
1606635944000,17.8202,0.0
1606636004000,17.8019,0.0
1606636064000,17.8042,0.0
1606636124000,17.8061,0.0
1606636184000,17.8067,0.0
1606636244000,17.8055,0.0
1606636304000,17.8071,0.0
1606636364000,17.809,0.0
1606636424000,17.8094,0.0
1606636484000,17.8086,0.0
1606636544000,17.8087,0.0
1606636604000,17.8109,0.0
1606636664000,17.8117,0.0
1606636724000,17.8136,0.0
1606636784000,17.8152,0.0
1606636844000,17.8204,0.0
1606636904000,17.8227,0.0
1606636964000,17.8233,0.0
1606637024000,17.8246,0.0
1606637084000,17.8057,0.0
1606637144000,17.8087,0.0
1606637204000,17.8118,0.0
1606637264000,17.8117,0.0
1606637324000,17.8135,0.0
1606637384000,17.8156,0.0
1606637444000,17.8181,0.0
1606637504000,17.8177,0.0
1606637564000,17.8193,0.0
1606637624000,17.8218,0.0
1606637684000,17.8238,0.0
1606637744000,17.8251,0.0
1606637804000,17.8253,0.0
1606637864000,17.8277,0.0
1606637924000,17.8297,0.0
1606637984000,17.8322,0.0
1606638044000,17.8325,0.0
1606638104000,17.8349,0.0
1606638164000,17.8177,0.0
1606638224000,17.8185,0.0
1606638284000,17.8203,0.0
1606638344000,17.8215,0.0
1606638404000,17.8241,0.0
1606638464000,17.8255,0.0
1606638524000,17.8268,0.0
1606638584000,17.8276,0.0
1606638644000,17.8273,0.0
1606638704000,17.8303,0.0
1606638764000,17.8314,0.0
1606638824000,17.8336,0.0
1606638884000,17.8351,0.0
1606638944000,17.8187,0.0
1606639004000,17.8192,0.0
1606639064000,17.8207,0.0
1606639124000,17.8217,0.0
1606639184000,17.8252,0.0
1606639244000,17.805999999999994,0.0
1606639304000,17.808,0.0
1606639364000,17.8104,0.0
1606639424000,17.811,0.0
1606639484000,17.8118,0.0
1606639544000,17.815,0.0
1606639604000,17.8165,0.0
1606639664000,17.8177,0.0
1606639724000,17.8193,0.0
1606639784000,17.8197,0.0
1606639844000,17.822,0.0
1606639904000,17.8216,0.0
1606639964000,17.8263,0.0
1606640024000,17.8275,0.0
1606640084000,17.8277,0.0
1606640144000,17.8297,0.0
1606640204000,17.8317,0.0
1606640264000,17.8338,0.0
1606640324000,17.8162,0.0
1606640384000,17.8158,0.0
1606640444000,17.82,0.0
1606640504000,17.8228,0.0
1606640564000,17.8217,0.0
1606640624000,17.8237,0.0
1606640684000,17.8247,0.0
1606640744000,17.8275,0.0
1606640804000,17.8281,0.0
1606640864000,17.8305,0.0
1606640924000,17.8324,0.0
1606640984000,17.833,0.0
1606641044000,17.8341,0.0
1606641104000,17.8348,0.0
1606641164000,17.8376,0.0
1606641224000,17.8393,0.0
1606641284000,17.84,0.0
1606641344000,17.8419,0.0
1606641404000,17.8241,0.0
1606641464000,17.8259,0.0
1606641524000,17.8272,0.0
1606641584000,17.8291,0.0
1606641644000,17.83,0.0
1606641704000,17.8315,0.0
1606641764000,17.8343,0.0
1606641824000,17.8344,0.0
1606641884000,17.834,0.0
1606641944000,17.8374,0.0
1606642004000,17.8387,0.0
1606642064000,17.8394,0.0
1606642124000,17.8412,0.0
1606642184000,17.8447,0.0
1606642244000,17.8449,0.0
1606642304000,17.846,0.0
1606642364000,17.8473,0.0
1606642424000,17.8483,0.0
1606642484000,17.8289,0.0
1606642544000,17.8326,0.0
1606642604000,17.834,0.0
1606642664000,17.835,0.0
1606642724000,17.8356,0.0
1606642784000,17.8401,0.0
1606642844000,17.8408,0.0
1606642904000,17.8405,0.0
1606642964000,17.8427,0.0
1606643024000,17.8438,0.0
1606643084000,17.847,0.0
1606643144000,17.8482,0.0
1606643204000,17.8462,0.0
1606643264000,17.8489,0.0
1606643324000,17.8308,0.0
1606643384000,17.8318,0.0
1606643444000,17.8334,0.0
1606643504000,17.8357,0.0
1606643564000,17.8177,0.0
1606643624000,17.8189,0.0
1606643684000,17.8207,0.0
1606643744000,17.8235,0.0
1606643804000,17.8254,0.0
1606643864000,17.8246,0.0
1606643924000,17.8266,0.0
1606643984000,17.8314,0.0
1606644044000,17.8334,0.0
1606644104000,17.8362,0.0
1606644164000,17.8375,0.0
1606644224000,17.8335,0.0
1606644284000,17.8349,0.0
1606644344000,17.8389,0.0
1606644404000,17.8406,0.0
1606644464000,17.8408,0.0
1606644524000,17.8439,0.0
1606644584000,17.844,0.0
1606644644000,17.8448,0.0
1606644704000,17.8295,0.0
1606644764000,17.8322,0.0
1606644824000,17.8334,0.0
1606644884000,17.8356,0.0
1606644944000,17.8374,0.0
1606645004000,17.8384,0.0
1606645064000,17.8403,0.0
1606645124000,17.8416,0.0
1606645184000,17.8438,0.0
1606645244000,17.8451,0.0
1606645304000,17.847,0.0
1606645364000,17.8499,0.0
1606645424000,17.8494,0.0
1606645484000,17.8502,0.0
1606645544000,17.8529,0.0
1606645604000,17.8536,0.0
1606645664000,17.8562,0.0
1606645724000,17.8567,0.0
1606645784000,17.8584,0.0
1606645844000,17.838,0.0
1606645904000,17.8375,0.0
1606645964000,17.8387,0.0
1606646024000,17.8398,0.0
1606646084000,17.8429,0.0
1606646144000,17.8453,0.0
1606646204000,17.8452,0.0
1606646264000,17.8479,0.0
1606646324000,17.8503,0.0
1606646384000,17.8507,0.0
1606646444000,17.8529,0.0
1606646504000,17.8524,0.0
1606646564000,17.8559,0.0
1606646624000,17.8575,0.0
1606646684000,17.8591,0.0
1606646744000,17.8595,0.0
1606646804000,17.8612,0.0
1606646864000,17.864,0.0
